author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
Самолет Плюс;real_estate_agent;https://podolsk.cian.ru/sale/flat/306947715/;Подольск;sale;flat;7;14;1;39.8;6600000;;Сосновая ;2к3;Подольск;
Кристина Захарова;realtor;https://podolsk.cian.ru/sale/flat/300596953/;Подольск;sale;flat;5;14;1;35.0;7200000;;бульвар Бородинский;2;Подольск;Бородино
Астория;real_estate_agent;https://podolsk.cian.ru/sale/flat/305374267/;Подольск;sale;flat;3;5;2;42.0;5800000;;Быковская ;13;Силикатная;
Екатерина Волкова;realtor;https://podolsk.cian.ru/sale/flat/295367427/;Подольск;sale;flat;1;5;2;48.0;5500000;;Юбилейная ;18;Подольск;
Астория;real_estate_agent;https://podolsk.cian.ru/sale/flat/293120262/;Подольск;sale;flat;5;10;2;42.7;6900000;;Школьная ;39;Подольск;
Самолет Плюс Москва;real_estate_agent;https://podolsk.cian.ru/sale/flat/296248188/;Подольск;sale;flat;2;5;2;47.9;6100000;;Плещеевская ;56;Силикатная;
Астория;real_estate_agent;https://podolsk.cian.ru/sale/flat/298088066/;Подольск;sale;flat;5;5;2;43.6;5400000;; Мичурина;6/7;Подольск;
Самолёт плюс Чехов;real_estate_agent;https://podolsk.cian.ru/sale/flat/304546699/;Подольск;sale;flat;4;5;1;30.2;4700000;; Театральная;3;Подольск;
Анастасия Безина;realtor;https://podolsk.cian.ru/sale/flat/301151607/;Подольск;sale;flat;4;19;1;39.0;6750000;; Генерала Варенникова;4;Подольск;
PORTAL ESTATE;real_estate_agent;https://podolsk.cian.ru/sale/flat/303576462/;Подольск;sale;flat;7;17;1;39.6;6500000;; Шаталова;2;Подольск;На ул. Шаталова
Ольга Закомолдина;realtor;https://podolsk.cian.ru/sale/flat/308010620/;Подольск;sale;flat;4;5;2;43.0;6250000;мкр. Высотный; Клемента Готвальда;7а;;
Вероника;real_estate_agent;https://podolsk.cian.ru/sale/flat/279970562/;Подольск;sale;flat;1;14;1;35.0;6000000;; Федорова;38;Подольск;
Юлия Шаталова;realtor;https://podolsk.cian.ru/sale/flat/306157935/;Подольск;sale;flat;4;5;2;43.0;5000000;; Садовая;28;Подольск;
Самолет Плюс Москва;real_estate_agent;https://podolsk.cian.ru/sale/flat/305720633/;Подольск;sale;flat;2;9;2;43.0;5800000;; Красная;1Б;Подольск;
Астория;real_estate_agent;https://podolsk.cian.ru/sale/flat/297807668/;Подольск;sale;flat;5;9;2;48.1;7100000;;Высотная ;7;Подольск;
Астория;real_estate_agent;https://podolsk.cian.ru/sale/flat/299894322/;Подольск;sale;flat;12;17;1;45.0;5399000;; Серпуховская;3А;Подольск;Дом на Серпуховской
Антон Анциферов;realtor;https://podolsk.cian.ru/sale/flat/303488560/;Подольск;sale;flat;5;5;1;30.9;4300000;; Симферопольская;27;Подольск;
ЭЛЬБРУС;real_estate_agent;https://podolsk.cian.ru/sale/flat/293543386/;Подольск;sale;flat;5;5;2;45.6;5700000;; Свердлова;41;Подольск;
Анастасия Безина;realtor;https://podolsk.cian.ru/sale/flat/307096920/;Подольск;sale;flat;2;3;2;42.4;6700000;; Большая Серпуховская;24;Подольск;
Пилигрим;real_estate_agent;https://podolsk.cian.ru/sale/flat/308474633/;Подольск;sale;flat;18;22;1;42.2;6700000;; 43-й Армии;19;Подольск;Подольские просторы
Наталья Абделганиева;realtor;https://podolsk.cian.ru/sale/flat/307702082/;Подольск;sale;flat;6;9;1;36.0;5300000;мкр. Кутузово; Циолковского;10/6;;
ЭТАЖИ Подольск;real_estate_agent;https://podolsk.cian.ru/sale/flat/305509786/;Подольск;sale;flat;3;5;2;40.3;5500000;; Мичурина;5А;Подольск;
Авторитет;real_estate_agent;https://podolsk.cian.ru/sale/flat/305688269/;Подольск;sale;flat;5;5;2;53.5;7250000;;Гулевский проезд;6;Подольск;
Самолет Плюс Москва;real_estate_agent;https://podolsk.cian.ru/sale/flat/299921128/;Подольск;sale;flat;1;5;2;47.4;5900000;;Красногвардейский бульвар;9;Подольск;
В.Ю. Групп.;real_estate_agent;https://podolsk.cian.ru/sale/flat/306830268/;Подольск;sale;flat;8;20;1;40.0;5900000;;Народная ;23к1;Подольск;
PRO ОБМЕН;real_estate_agent;https://podolsk.cian.ru/sale/flat/302052620/;Подольск;sale;flat;15;15;1;43.1;6900000;;Пионерская ;15к3;Подольск;Шепчинки
Елена Маркова;realtor;https://podolsk.cian.ru/sale/flat/294375015/;Подольск;sale;flat;1;6;2;65.1;7200000;; Заводская;21;Подольск;
Валерия Боголюбова;realtor;https://podolsk.cian.ru/sale/flat/307370473/;Подольск;sale;flat;16;17;1;38.2;5700000;;Народная ;23;Подольск;Народный
Астория;real_estate_agent;https://podolsk.cian.ru/sale/flat/306775327/;Подольск;sale;flat;4;9;2;33.4;6000000;;Октябрьский проспект;9;Подольск;
Астория;real_estate_agent;https://podolsk.cian.ru/sale/flat/305736990/;Подольск;sale;flat;16;17;1;40.5;7100000;; Дмитрия Холодова;5;Подольск;
Самолет Плюс Москва;real_estate_agent;https://podolsk.cian.ru/sale/flat/305629738/;Подольск;sale;flat;1;9;2;54.0;7200000;; Циолковского;10/6;Подольск;
Самолет Плюс Москва;real_estate_agent;https://podolsk.cian.ru/sale/flat/305676692/;Подольск;sale;flat;10;15;1;40.3;5990000;;Пионерская ;15;Подольск;
ЭТАЖИ Подольск;real_estate_agent;https://podolsk.cian.ru/sale/flat/308283419/;Подольск;sale;flat;2;3;1;26.2;3770000;;Плещеевская ;40;Силикатная;
Самолет Плюс Москва;real_estate_agent;https://podolsk.cian.ru/sale/flat/305928736/;Подольск;sale;flat;1;3;1;25.0;4200000;;Осенний проезд;1;Подольск;
Самолет Плюс Москва;real_estate_agent;https://podolsk.cian.ru/sale/flat/308018293/;Подольск;sale;flat;1;5;1;33.2;4150000;;Плещеевская ;56Б;Силикатная;
МГСН;real_estate_agent;https://podolsk.cian.ru/sale/flat/307815260/;Подольск;sale;flat;7;15;1;42.0;5500000;; Серпуховская;7;Подольск;
Самолет Плюс Москва;real_estate_agent;https://podolsk.cian.ru/sale/flat/307810749/;Подольск;sale;flat;3;5;1;30.0;4200000;; Ленина;32;Подольск;
ЭЛЬБРУС;real_estate_agent;https://podolsk.cian.ru/sale/flat/307972990/;Подольск;sale;flat;13;17;1;38.1;5990000;;Юбилейная ;3к1;Подольск;
Самолет Плюс Москва;real_estate_agent;https://podolsk.cian.ru/sale/flat/304670181/;Подольск;sale;flat;5;5;1;36.2;4300000;; Рощинская;15;Подольск;
Астория;real_estate_agent;https://podolsk.cian.ru/sale/flat/307931926/;Подольск;sale;flat;3;5;2;42.2;7199000;;Парковая ;5а;Подольск;
Император;real_estate_agent;https://podolsk.cian.ru/sale/flat/296854808/;Подольск;sale;flat;5;5;1;30.9;4500000;;проспект 50 лет Октября;13;Подольск;
Вадим Кузнецов;realtor;https://podolsk.cian.ru/sale/flat/304051314/;Подольск;sale;flat;8;10;1;35.0;6500000;;Подольская ;20/23к2;Силикатная;
ЭТАЖИ Подольск;real_estate_agent;https://podolsk.cian.ru/sale/flat/306729774/;Подольск;sale;flat;5;5;1;30.8;4500000;; Серпуховская;1;Подольск;
PORTAL ESTATE;real_estate_agent;https://podolsk.cian.ru/sale/flat/306300521/;Подольск;sale;flat;4;14;1;38.2;5800000;;Юбилейная ;11б;Подольск;Подольские просторы
Астория;real_estate_agent;https://podolsk.cian.ru/sale/flat/303459393/;Подольск;sale;flat;1;5;1;32.8;4599000;;Ленинградский проезд;3;Подольск;
ЭТАЖИ Подольск;real_estate_agent;https://podolsk.cian.ru/sale/flat/297918903/;Подольск;sale;flat;13;16;1;34.0;6900000;;Колхозная ;20;Подольск;ул. Колхозная, 20
Михаил Коптев;realtor;https://podolsk.cian.ru/sale/flat/307990438/;Подольск;sale;flat;4;5;1;31.0;4650000;мкр. Высотный; Кирова;55;;
Валерия Боголюбова;realtor;https://podolsk.cian.ru/sale/flat/308851255/;Подольск;sale;flat;16;17;1;39.0;5700000;;Народная ;23;Подольск;Народный
Елена Кожурова;realtor;https://podolsk.cian.ru/sale/flat/308524580/;Подольск;sale;flat;6;10;1;33.7;7100000;;Курская ;4;Подольск;
Сделка;real_estate_agent;https://podolsk.cian.ru/sale/flat/308404577/;Подольск;sale;flat;1;5;1;34.5;4800000;; Ватутина;32;Подольск;
PORTAL ESTATE;real_estate_agent;https://podolsk.cian.ru/sale/flat/300226484/;Подольск;sale;flat;1;9;1;31.0;5300000;; Курчатова;19;Подольск;
Астория;real_estate_agent;https://podolsk.cian.ru/sale/flat/297541354/;Подольск;sale;flat;12;15;1;35.6;6550000;; Серпуховская;7;Подольск;
ЭТАЖИ Подольск;real_estate_agent;https://podolsk.cian.ru/sale/flat/302158275/;Подольск;sale;flat;1;5;2;43.5;5600000;; Московская;1А;Подольск;
Астория;real_estate_agent;https://podolsk.cian.ru/sale/flat/304419324/;Подольск;sale;flat;10;10;1;40.5;6149999;;Литейная ;44;Подольск;
Кристина Захарова;realtor;https://podolsk.cian.ru/sale/flat/289510294/;Подольск;sale;flat;3;5;1;31.0;5300000;мкр. Южный; Машиностроителей;12;;
PORTAL ESTATE;real_estate_agent;https://podolsk.cian.ru/sale/flat/307427072/;Подольск;sale;flat;2;17;1;47.9;6299000;; Серпуховская;3А;Подольск;Дом на Серпуховской
Сделка;real_estate_agent;https://podolsk.cian.ru/sale/flat/307495473/;Подольск;sale;flat;1;5;2;45.4;6800000;; Клемента Готвальда;3;Подольск;
Астория;real_estate_agent;https://podolsk.cian.ru/sale/flat/306128023/;Подольск;sale;flat;15;17;1;40.8;7100000;; Дмитрия Холодова;3;Подольск;
PORTAL ESTATE;real_estate_agent;https://podolsk.cian.ru/sale/flat/293879976/;Подольск;sale;flat;4;5;2;44.8;5700000;;Ленинградская ;12б;Подольск;
Астория;real_estate_agent;https://podolsk.cian.ru/sale/flat/301712801/;Подольск;sale;flat;2;5;2;47.5;6700000;;Ленинградская ;12;Подольск;
МК-Град;real_estate_agent;https://podolsk.cian.ru/sale/flat/304500377/;Подольск;sale;flat;3;5;2;46.0;5400000;; Клемента Готвальда;15Б;Подольск;
Перспектива;real_estate_agent;https://podolsk.cian.ru/sale/flat/308892681/;Подольск;sale;flat;5;15;1;38.94;6000000;;Литейная ;18;Подольск;Подольск парк
Центр дистанционных торгов;real_estate_agent;https://podolsk.cian.ru/sale/flat/308415438/;Подольск;sale;flat;1;1;1;54.1;6558300;;Архивный проезд;7;Подольск;
Замоскворечье;real_estate_agent;https://podolsk.cian.ru/sale/flat/307779430/;Подольск;sale;flat;1;5;2;36.2;6000000;;проспект Юных Ленинцев;84;Щербинка;
Светлана Кожевникова;realtor;https://podolsk.cian.ru/sale/flat/295847796/;Подольск;sale;flat;4;4;2;44.0;5600000;; Маштакова;5;Подольск;
Астория;real_estate_agent;https://podolsk.cian.ru/sale/flat/304091857/;Подольск;sale;flat;1;17;1;33.5;5500000;; Ватутина;54;Подольск;Шепчинки
PORTAL ESTATE;real_estate_agent;https://podolsk.cian.ru/sale/flat/306830891/;Подольск;sale;flat;3;5;2;45.5;6000000;; Правды;19/2;Подольск;
ЭТАЖИ Подольск;real_estate_agent;https://podolsk.cian.ru/sale/flat/308013895/;Подольск;sale;flat;5;6;1;30.2;5100000;; Свердлова;46а;Подольск;
Астория;real_estate_agent;https://podolsk.cian.ru/sale/flat/307874414/;Подольск;sale;flat;9;10;1;39.5;6699000;; Симферопольская;49к4;Подольск;
Самолет Плюс Москва;real_estate_agent;https://podolsk.cian.ru/sale/flat/302586710/;Подольск;sale;flat;6;14;1;36.9;6500000;; Садовая;7;Подольск;
PORTAL ESTATE;real_estate_agent;https://podolsk.cian.ru/sale/flat/306377887/;Подольск;sale;flat;6;9;2;42.3;6000000;; Космонавтов;2;Подольск;
Самолет Плюс Просторы;real_estate_agent;https://podolsk.cian.ru/sale/flat/307805572/;Подольск;sale;flat;3;5;1;42.4;5900000;; Подольских Курсантов;5;Подольск;
ГОРОБМЕН;real_estate_agent;https://podolsk.cian.ru/sale/flat/308160424/;Подольск;sale;flat;3;3;2;45.1;5900000;;Почтовая ;21;Силикатная;
Самолет Плюс Москва;real_estate_agent;https://podolsk.cian.ru/sale/flat/307486107/;Подольск;sale;flat;1;17;1;34.0;6100000;; Садовая;7;Подольск;
Анна Кислюк;realtor;https://podolsk.cian.ru/sale/flat/306938402/;Подольск;sale;flat;3;5;2;45.2;5190000;; Садовая;22;Подольск;
Самолет Плюс Москва;real_estate_agent;https://podolsk.cian.ru/sale/flat/306836917/;Подольск;sale;flat;2;3;1;35.3;5500000;;Осенний проезд;1;Подольск;
Император;real_estate_agent;https://podolsk.cian.ru/sale/flat/300274861/;Подольск;sale;flat;16;22;1;41.9;6900000;; 43-й Армии;19;Подольск;Подольские просторы
Наталья Рябинина;realtor;https://podolsk.cian.ru/sale/flat/305746811/;Подольск;sale;flat;2;15;1;35.2;6900000;;Парадный проезд;12;Подольск;
Геометрия;real_estate_agent;https://podolsk.cian.ru/sale/flat/303321747/;Подольск;sale;flat;1;5;2;49.2;6990000;;Советская ;22/49;Подольск;
ИНКОМ-Недвижимость;real_estate_agent;https://podolsk.cian.ru/sale/flat/308766065/;Подольск;sale;flat;6;9;2;50.5;6950000;; Пролетарская;3;Подольск;
Владис;real_estate_agent;https://podolsk.cian.ru/sale/flat/302067317/;Подольск;sale;flat;7;9;2;50.0;6999999;; Космонавтов;2А;Подольск;
Астория;real_estate_agent;https://podolsk.cian.ru/sale/flat/299636910/;Подольск;sale;flat;11;24;1;44.8;6999000;; Садовая;3к3;Подольск;
Самолет Плюс Просторы;real_estate_agent;https://podolsk.cian.ru/sale/flat/304837382/;Подольск;sale;flat;1;14;1;40.0;6950000;; Генерала Смирнова;3;Подольск;
Самолет Плюс Москва;real_estate_agent;https://podolsk.cian.ru/sale/flat/302903863/;Подольск;sale;flat;1;5;2;53.1;7000000;;проезд Авиаторов;2;Силикатная;
МИЭЛЬ;real_estate_agent;https://podolsk.cian.ru/sale/flat/307317306/;Подольск;sale;flat;4;9;2;46.4;7000000;;Пахринский проезд;12;Подольск;
Максим Радин;realtor;https://podolsk.cian.ru/sale/flat/308016394/;Подольск;sale;flat;13;17;1;38.1;7000000;;Парадный проезд;4а;Подольск;
ЭТАЖИ Подольск;real_estate_agent;https://podolsk.cian.ru/sale/flat/289491019/;Подольск;sale;flat;7;9;2;50.0;7000000;; Космонавтов;2А;Подольск;
ЭТАЖИ Подольск;real_estate_agent;https://podolsk.cian.ru/sale/flat/288237185/;Подольск;sale;flat;5;10;2;46.8;7000000;; Первомайская;3;Подольск;
Денис Готовцев;realtor;https://podolsk.cian.ru/sale/flat/307045436/;Подольск;sale;flat;2;17;1;42.0;7000000;; Шаталова;2;Подольск;На ул. Шаталова
Павел Борисов;realtor;https://podolsk.cian.ru/sale/flat/304034537/;Подольск;sale;flat;7;12;1;49.1;7100000;;проспект Ленина;10;Силикатная;
Сермус Макс;real_estate_agent;https://podolsk.cian.ru/sale/flat/308119006/;Подольск;sale;flat;17;18;2;55.0;7100000;; 43-й Армии;23;Подольск;Подольские просторы
СР Эстет;real_estate_agent;https://podolsk.cian.ru/sale/flat/303521169/;Подольск;sale;flat;10;24;1;43.0;7100000;; Садовая;3к2;Силикатная;
Светлана Новикова;realtor;https://podolsk.cian.ru/sale/flat/306362167/;Подольск;sale;flat;2;3;2;60.0;7100000;;Литейная ;38/8;Подольск;
PORTAL ESTATE;real_estate_agent;https://podolsk.cian.ru/sale/flat/303758977/;Подольск;sale;flat;2;3;2;46.6;7200000;;Литейная ;32;Подольск;
Exclusive;real_estate_agent;https://podolsk.cian.ru/sale/flat/307953043/;Подольск;sale;flat;10;14;1;38.7;7200000;; Академика Доллежаля;14;Подольск;
ЭТАЖИ Подольск;real_estate_agent;https://podolsk.cian.ru/sale/flat/305771669/;Подольск;sale;flat;12;17;1;44.0;7200000;;Литейная ;44а;Подольск;
Владимир Вишняков;realtor;https://podolsk.cian.ru/sale/flat/300530643/;Подольск;sale;flat;8;9;1;43.9;7200000;;Комсомольская ;46;Подольск;
MoRE;real_estate_agent;https://podolsk.cian.ru/sale/flat/308313972/;Подольск;sale;flat;3;14;1;33.0;7299900;; Федорова;38;Подольск;
ЭТАЖИ Подольск;real_estate_agent;https://podolsk.cian.ru/sale/flat/307264908/;Подольск;sale;flat;1;5;2;53.1;7250000;;проезд Авиаторов;2;Силикатная;
Best Insurance;real_estate_agent;https://podolsk.cian.ru/sale/flat/304909367/;Подольск;sale;flat;1;4;2;44.4;7300000;; Садовая;4А;Подольск;
PORTAL ESTATE;real_estate_agent;https://podolsk.cian.ru/sale/flat/300779108/;Подольск;sale;flat;19;24;1;43.9;7300000;; Садовая;3к3;Подольск;
Наталья Крыкун;realtor;https://podolsk.cian.ru/sale/flat/308863795/;Подольск;sale;flat;6;9;2;47.4;7300000;;проспект Юных Ленинцев;32;Силикатная;
Астория;real_estate_agent;https://podolsk.cian.ru/sale/flat/294694670/;Подольск;sale;flat;9;9;2;47.0;7349000;;Красногвардейский бульвар;33;Подольск;
Две столицы;real_estate_agent;https://podolsk.cian.ru/sale/flat/302585301/;Подольск;sale;flat;9;17;1;42.5;7300000;;Силикатная ;6/3;Силикатная;
Мария Суворова;realtor;https://podolsk.cian.ru/sale/flat/308839039/;Подольск;sale;flat;7;17;1;44.2;7300000;;Юбилейная ;2а;Подольск;Фетищево
Самолет Плюс Москва;real_estate_agent;https://podolsk.cian.ru/sale/flat/308670792/;Подольск;sale;flat;1;14;2;56.3;7400000;;проезд Флотский;7;Подольск;
PRO ОБМЕН;real_estate_agent;https://podolsk.cian.ru/sale/flat/306802536/;Подольск;sale;flat;1;14;2;55.5;7350000;;проезд Флотский;3;Подольск;
Столичное;real_estate_agent;https://podolsk.cian.ru/sale/flat/308860410/;Подольск;sale;flat;8;10;1;46.3;7400000;; Симферопольская;49к4;Подольск;
Премиум;real_estate_agent;https://podolsk.cian.ru/sale/flat/307311709/;Подольск;sale;flat;3;17;1;35.4;7390000;; Мира;4А;Подольск;Северный
MoRE;real_estate_agent;https://podolsk.cian.ru/sale/flat/308657759/;Подольск;sale;flat;7;17;2;54.0;7430000;; 43-й Армии;21;Подольск;Подольские просторы
Центр дистанционных торгов;real_estate_agent;https://podolsk.cian.ru/sale/flat/308377622/;Подольск;sale;flat;1;1;1;56.4;7353000;; Генерала Смирнова;14;Подольск;
Артём Сойфер;realtor;https://podolsk.cian.ru/sale/flat/302379787/;Подольск;sale;flat;18;22;2;56.1;7400000;; Генерала Стрельбицкого;10;Подольск;
Виктория Сергеева;realtor;https://podolsk.cian.ru/sale/flat/306365725/;Подольск;sale;flat;16;17;2;40.0;7800000;;Народная ;23;Подольск;Народный
Самолет Плюс Москва;real_estate_agent;https://podolsk.cian.ru/sale/flat/308896296/;Подольск;sale;flat;12;14;1;42.4;7850000;; Давыдова;16а;Подольск;
Астория;real_estate_agent;https://podolsk.cian.ru/sale/flat/306452011/;Подольск;sale;flat;7;16;1;42.7;7850000;;Профсоюзная ;7;Силикатная;
CENTURY 21 Столичная недвижимость;real_estate_agent;https://podolsk.cian.ru/sale/flat/308078985/;Подольск;sale;flat;12;15;1;40.5;7850000;;Пионерская ;15;Подольск;
ЭТАЖИ Подольск;real_estate_agent;https://podolsk.cian.ru/sale/flat/305424678/;Подольск;sale;flat;6;10;2;51.6;7899000;;Северная ;6;Подольск;
PORTAL ESTATE;real_estate_agent;https://podolsk.cian.ru/sale/flat/308626385/;Подольск;sale;flat;2;17;2;54.8;7975000;;Юбилейная ;1к2;Подольск;
Елена Кожурова;realtor;https://podolsk.cian.ru/sale/flat/306223980/;Подольск;sale;flat;3;10;2;53.6;7900000;;Курская ;4;Подольск;
Самолет Плюс Москва;real_estate_agent;https://podolsk.cian.ru/sale/flat/308742409/;Подольск;sale;flat;9;10;2;51.0;7900000;;Курская ;4;Подольск;
Самолет Плюс Москва;real_estate_agent;https://podolsk.cian.ru/sale/flat/305780708/;Подольск;sale;flat;6;10;2;60.0;7900000;;проспект Юных Ленинцев;34/2;Силикатная;
АЖС-недвижимость;real_estate_agent;https://podolsk.cian.ru/sale/flat/308099489/;Подольск;sale;flat;13;15;2;53.8;7900000;;Парковая ;41;Подольск;
Перспектива;real_estate_agent;https://podolsk.cian.ru/sale/flat/292320646/;Подольск;sale;flat;1;5;2;55.7;7999999;;Ленинградский проезд;7А;Подольск;
Наталья Ковалева;realtor;https://podolsk.cian.ru/sale/flat/303444585/;Подольск;sale;flat;6;15;2;52.1;7900000;; Кирова;76к2;Подольск;
ЭТАЖИ Подольск;real_estate_agent;https://podolsk.cian.ru/sale/flat/307747082/;Подольск;sale;flat;13;17;1;43.6;7900000;;Народная ;23к1;Подольск;
ИП Горбунова Н. А.;real_estate_agent;https://podolsk.cian.ru/sale/flat/308007739/;Подольск;sale;flat;8;9;2;50.0;7900000;; Школьная;33;Подольск;
Антон Анциферов;realtor;https://podolsk.cian.ru/sale/flat/306494932/;Подольск;sale;flat;2;9;2;50.1;7900000;;Бородинская ;22;Подольск;
Ольга Пантелеева;realtor;https://podolsk.cian.ru/sale/flat/305408811/;Подольск;sale;flat;12;12;1;43.0;7900000;; Свердлова;34к1;Подольск;
Самолет Плюс Москва;real_estate_agent;https://podolsk.cian.ru/sale/flat/308335890/;Подольск;sale;flat;3;17;1;44.0;8000000;;Колхозная ;1/6;Силикатная;
Самолет Плюс Москва;real_estate_agent;https://podolsk.cian.ru/sale/flat/308942232/;Подольск;sale;flat;5;5;2;43.9;8000000;; Ленина;6А;Подольск;
Самолет Плюс МСК-Север;real_estate_agent;https://podolsk.cian.ru/sale/flat/306820476/;Подольск;sale;flat;17;17;2;57.5;8000000;; Генерала Стрельбицкого;5;Подольск;
Самолет Плюс;real_estate_agent;https://podolsk.cian.ru/sale/flat/302205797/;Подольск;sale;flat;14;14;1;39.0;8000000;; Гайдара;10б;Подольск;
М.Град;real_estate_agent;https://podolsk.cian.ru/sale/flat/300042135/;Подольск;sale;flat;9;20;1;39.0;8000000;; Большая Зеленовская;62/2;Подольск;
ЭТАЖИ Подольск;real_estate_agent;https://podolsk.cian.ru/sale/flat/307411936/;Подольск;sale;flat;3;5;2;49.3;8000000;; Заводская;22;Подольск;
ЭТАЖИ Подольск;real_estate_agent;https://podolsk.cian.ru/sale/flat/307773892/;Подольск;sale;flat;5;15;2;50.8;8000000;; Филиппова;7;Подольск;
Самолет Плюс Москва;real_estate_agent;https://podolsk.cian.ru/sale/flat/302240016/;Подольск;sale;flat;4;14;2;55.7;8100000;;проезд Флотский;3;Подольск;
Астория;real_estate_agent;https://podolsk.cian.ru/sale/flat/306552883/;Подольск;sale;flat;8;12;1;46.0;8100000;; Свердлова;34к1;Подольск;
ЭТАЖИ Подольск;real_estate_agent;https://podolsk.cian.ru/sale/flat/307252608/;Подольск;sale;flat;3;5;2;47.8;8100000;;Революционный проспект;2/14;Подольск;
Сделка;real_estate_agent;https://podolsk.cian.ru/sale/flat/301895057/;Подольск;sale;flat;4;9;2;43.0;8100000;;Комсомольская ;69;Подольск;
Диана Котова;realtor;https://podolsk.cian.ru/sale/flat/300567315/;Подольск;sale;flat;3;5;2;43.3;8100000;; Дружбы;17;Подольск;
Самолет Плюс Москва;real_estate_agent;https://podolsk.cian.ru/sale/flat/308568561/;Подольск;sale;flat;5;12;2;56.1;8500000;;Октябрьский проспект;21;Подольск;
Самолет Плюс Москва;real_estate_agent;https://podolsk.cian.ru/sale/flat/301225451/;Подольск;sale;flat;6;17;2;61.9;8500000;;Плещеевская ;42к2;Силикатная;Плещеево
PORTAL ESTATE;real_estate_agent;https://podolsk.cian.ru/sale/flat/306995536/;Подольск;sale;flat;4;4;2;60.0;8500000;;Индустриальная ;4;Подольск;
Самолет Плюс Москва;real_estate_agent;https://podolsk.cian.ru/sale/flat/307143463/;Подольск;sale;flat;2;5;2;43.9;8500000;;Профсоюзная ;14;Силикатная;
ЭТАЖИ Подольск;real_estate_agent;https://podolsk.cian.ru/sale/flat/308416030/;Подольск;sale;flat;4;9;2;47.2;8500000;;Ленинградская ;8;Подольск;
ИНКОМ-Недвижимость;real_estate_agent;https://podolsk.cian.ru/sale/flat/306216072/;Подольск;sale;flat;3;10;2;51.0;8500000;;Комсомольская ;81;Подольск;
Марина  Седова;realtor;https://podolsk.cian.ru/sale/flat/308520992/;Подольск;sale;flat;8;17;1;41.3;8500000;;Народная ;11;Подольск;
Самолет Плюс;real_estate_agent;https://podolsk.cian.ru/sale/flat/308599473/;Подольск;sale;flat;12;14;1;49.4;8500000;;Колхозная ;18;Подольск;
Перспектива;real_estate_agent;https://podolsk.cian.ru/sale/flat/307793468/;Подольск;sale;flat;3;15;2;53.97;8500000;;Литейная ;18;Подольск;Подольск парк
Простор-недвижимость;real_estate_agent;https://podolsk.cian.ru/sale/flat/287535435/;Подольск;sale;flat;8;10;2;50.0;8500000;;Подольская ;20/23к1;Силикатная;
Самолет Плюс;real_estate_agent;https://podolsk.cian.ru/sale/flat/304955525/;Подольск;sale;flat;8;17;2;57.5;8500000;;бульвар 65-летия Победы;1;Подольск;
ЭТАЖИ Подольск;real_estate_agent;https://podolsk.cian.ru/sale/flat/308597252/;Подольск;sale;flat;10;17;2;55.3;8500000;;бульвар 65-летия Победы;6;Подольск;
Анна Чижова;realtor;https://podolsk.cian.ru/sale/flat/303905539/;Подольск;sale;flat;2;10;2;50.9;8500000;; Космонавтов;20;Подольск;
ID 165385;realtor;https://podolsk.cian.ru/sale/flat/305936286/;Подольск;sale;flat;11;17;2;63.0;8500000;;Профсоюзная ;4;Силикатная;Южный парк
Алексей Щанов;realtor;https://podolsk.cian.ru/sale/flat/300788873/;Подольск;sale;flat;7;17;1;42.0;8500000;; 50 лет ВЛКСМ;18;Подольск;
Инесса Судьина;realtor;https://podolsk.cian.ru/sale/flat/307046387/;Подольск;sale;flat;11;14;2;56.0;8600000;;проезд Флотский;7;Подольск;
Император;real_estate_agent;https://podolsk.cian.ru/sale/flat/292774189/;Подольск;sale;flat;4;12;2;54.8;8600000;;;4;Подольск;
Астория;real_estate_agent;https://podolsk.cian.ru/sale/flat/291808529/;Подольск;sale;flat;1;17;1;50.0;8600000;;Пионерская ;15к2;Подольск;Шепчинки
PORTAL ESTATE;real_estate_agent;https://podolsk.cian.ru/sale/flat/283531957/;Подольск;sale;flat;16;17;2;51.8;8650000;;Профсоюзная ;4;Силикатная;Южный парк
PORTAL ESTATE;real_estate_agent;https://podolsk.cian.ru/sale/flat/308766012/;Подольск;sale;flat;12;18;2;54.0;8700000;; 43-й Армии;15;Подольск;Подольские просторы
Денис Александров;realtor;https://podolsk.cian.ru/sale/flat/299427585/;Подольск;sale;flat;10;15;2;52.4;8700000;; Ульяновых;1;Подольск;
Самолет Плюс Москва;real_estate_agent;https://podolsk.cian.ru/sale/flat/300820936/;Подольск;sale;flat;8;14;2;56.7;8800000;;проспект Ленина;12;Силикатная;
Наира Адамян;realtor;https://podolsk.cian.ru/sale/flat/306253579/;Подольск;sale;flat;4;17;2;55.4;8800000;;проезд Флотский;1;Подольск;
PORTAL ESTATE;real_estate_agent;https://podolsk.cian.ru/sale/flat/283531904/;Подольск;sale;flat;11;17;2;57.0;8969734;; Шаталова;6;Подольск;Шаталова, 6
Павел Борисов;realtor;https://podolsk.cian.ru/sale/flat/307061876/;Подольск;sale;flat;12;17;2;61.9;8900000;;Пионерская ;15к2;Подольск;Шепчинки
Оксана Толкачева;realtor;https://podolsk.cian.ru/sale/flat/308837579/;Подольск;sale;flat;13;15;2;54.2;9000000;;Мраморная ;12;Подольск;
