author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
Ак Барс Дом;developer;https://kazan.cian.ru/sale/flat/303947948/;Лобня};sale;flat;2;5;1;45.47;15914500;Вахитовский;;;Кремлёвская;Дом на Исхаки ЖК
Андор;developer;https://nn.cian.ru/sale/flat/295730930/;Лобня};sale;flat;2;6;1;47.08;18380000;Нижегородский;;;Горьковская;Приоритет ЖК
TEN девелопмент;developer;https://ekb.cian.ru/sale/flat/298221157/;Лобня};sale;flat;3;9;1;55.0;18788500;Центр; Михаила Ананьева;;Динамо;Клубный дом инженера Ятеса
К8 Комплексный девелопмент;developer;https://kaliningrad.cian.ru/sale/flat/265960292/;Лобня};sale;flat;2;7;1;64.7;19690345;Московский;Октябрьская ;12;;Рыбная деревня
ЮГ;representative_developer;https://anapa.cian.ru/sale/flat/295199856/;Лобня};sale;flat;1;7;1;58.9;20296329;Анапа;шоссе Симферопольское;58к2;;Европа
ПСК-6;developer;https://ufa.cian.ru/sale/flat/299760922/;Лобня};sale;flat;4;25;1;205.1;25756000;Октябрьский; 50 лет СССР;34;;Статус
ИП Бойко И. А.;representative_developer;https://sochi.cian.ru/sale/flat/283163186/;Лобня};sale;flat;22;28;1;182.3;300795000;Хостинский;Курортный проспект;108;;Сан Сити
Первое Городское Бюро Недвижимости;real_estate_agent;https://orenburg.cian.ru/sale/flat/302107328/;Лобня};sale;flat;1;2;1;30.6;850000;;;;;
Мегаполис;real_estate_agent;https://kaluga.cian.ru/sale/flat/305299256/;Лобня};sale;flat;5;5;1;12.8;1350000;Обнинск;проспект Ленина;81;;
Самолет Плюс Йошкар-Ола;real_estate_agent;https://yoshkar-ola.cian.ru/sale/flat/296317372/;Лобня};sale;flat;2;5;1;16.7;2100000;Йошкар-Ола;Первомайская ;107;;
Триумф;developer;https://ryazan.cian.ru/sale/flat/279046879/;Лобня};sale;flat;9;10;1;31.07;2546460;Рыбное; Перспективная;15;;Аист
ID 408163;unknown;https://tver.cian.ru/sale/flat/299561141/;Лобня};sale;flat;1;10;1;33.2;2749000;Заволжский; Паши Савельевой;52к2;;
СТС-ГРУПП;developer;https://orel.cian.ru/sale/flat/303081964/;Лобня};sale;flat;10;18;1;33.71;2828269;с. Старцево;Колледжская ;3;;Лидер
СТРОЙИНВЕСТ;real_estate_agent;https://orekhovo-zuyevo.cian.ru/sale/flat/297990549/;Лобня};sale;flat;3;5;1;30.1;2850000;д. Давыдово; Заводская;2;;
Инстеп;developer;https://kursk.cian.ru/sale/flat/301348188/;Лобня};sale;flat;13;17;1;25.73;2933220;;;;;Инстеп.Сити
Премьера;developer;https://ulyanovsk.cian.ru/sale/flat/302324474/;Лобня};sale;flat;13;14;1;26.98;2931107;Засвияжский;пос. УКСМ;;;Премьера на УКСМ ЖК
Елена Поникарова;realtor;https://yaroslavl.cian.ru/sale/flat/304392068/;Лобня};sale;flat;1;9;1;37.6;2950000;Фрунзенский; 1-я Тормозная;59;;
ТСН Владис;real_estate_agent;https://shchyolkovo.cian.ru/sale/flat/305185902/;Лобня};sale;flat;4;4;1;30.1;3200000;;Западная ;28;Щёлковская;
КОМОССТРОЙ;developer;https://izhevsk.cian.ru/sale/flat/281643679/;Лобня};sale;flat;1;17;1;33.4;3235000;Ленинский;Строитель жилрайон;;;Нео ЖК
Стройпромсервис;developer;https://ryazan.cian.ru/sale/flat/303812689/;Лобня};sale;flat;6;18;1;30.69;3253140;;;;;Новые горизонты
РиэлтСтройком;representative_developer;https://chelyabinsk.cian.ru/sale/flat/303584488/;Лобня};sale;flat;1;10;1;35.75;3332043;;;;;Экорайон Вишневая горка
Внешстрой;developer;https://tula.cian.ru/sale/flat/297445810/;Лобня};sale;flat;1;17;1;33.9;3467970;;;;;АВИОН
ОРЕЛ-РИЕЛТ;real_estate_agent;https://orel.cian.ru/sale/flat/302546811/;Лобня};sale;flat;7;9;1;40.5;3570000;Железнодорожный; Льва Толстого;21;;
Домарт;developer;https://kaliningrad.cian.ru/sale/flat/297955399/;Лобня};sale;flat;1;9;1;35.73;3689830;Центральный;Александра Космодемьянского мкр;;;Танго ЖК
Владимир Щёкин;realtor;https://saratov.cian.ru/sale/flat/307304849/;Лобня};sale;flat;10;10;1;40.26;3700000;Волжский;Весенняя ;1;;
РСГ-Академическое;developer;https://ekb.cian.ru/sale/flat/299149824/;Лобня};sale;flat;10;31;1;32.47;4650000;;;;Чкаловская;Спутник-1
Иллидиум;developer;https://tver.cian.ru/sale/flat/256831845/;Лобня};sale;flat;16;16;1;51.89;4670100;Пролетарский; Ткача;5;;Шоколад
ТСН Владис;real_estate_agent;https://shchyolkovo.cian.ru/sale/flat/308293805/;Лобня};sale;flat;4;5;1;37.9;4700000;; Комарова;13;Щёлковская;
Аквилон;developer;https://arhangelsk.cian.ru/sale/flat/302974946/;Лобня};sale;flat;1;9;1;37.28;4747386;Северодвинск; Мира;5;;Аквилон Ostrov
Партнер;developer;https://tyumen.cian.ru/sale/flat/297836323/;Лобня};sale;flat;3;4;1;32.0;4750000;с. Ембаево; Бульварная;;;Ритмы
Владимир Щёкин;realtor;https://saratov.cian.ru/sale/flat/306893805/;Лобня};sale;flat;4;10;1;38.3;4800000;Октябрьский;Шелковичная ;20/28;;
ID 77687775;homeowner;https://stavropol.cian.ru/sale/flat/308957887/;Лобня};sale;flat;3;10;1;40.0;4800000;Октябрьский;Федеральная ;16;;
Сити Ярославль;developer;https://yaroslavl.cian.ru/sale/flat/284233865/;Лобня};sale;flat;2;24;1;51.3;4819500;Красноперекопский;Московский проспект;78;;Ярославль Сити
ART Group;developer;https://maykop.cian.ru/sale/flat/301216389/;Лобня};sale;flat;2;16;1;31.44;4810000;Новая Адыгея аул; Береговая;2/8;;Прима
ID 111927329;homeowner;https://kaluga.cian.ru/sale/flat/296994580/;Лобня};sale;flat;9;9;1;51.0;4950000;Малоярославец;Звездная ;14/1;;Звезда
Этажи Москва;real_estate_agent;https://dedovsk.cian.ru/sale/flat/308520391/;Лобня};sale;flat;4;5;1;34.0;5000000;; 1-я Волоколамская;75Б;Нахабино;
ID 123100046;homeowner;https://saratov.cian.ru/sale/flat/308354945/;Лобня};sale;flat;2;19;1;40.0;5099000;Кировский; Имени К.П. Панченко;9;;На Топольчанской
Железно;developer;https://kirov.cian.ru/sale/flat/301207433/;Лобня};sale;flat;4;8;1;36.0;5092224;Ленинский;;;;Знак ЖК
Железно;developer;https://kirov.cian.ru/sale/flat/303491954/;Лобня};sale;flat;3;9;1;37.0;5089296;Ленинский; 4-й Пятилетки;82;;Зарядное
Формула;real_estate_agent;https://tyumen.cian.ru/sale/flat/308789627/;Лобня};sale;flat;7;9;1;45.03;5121000;Калининский; Ильи Кургузова;6;;Гранд Квартал
Железно;developer;https://kirov.cian.ru/sale/flat/303491927/;Лобня};sale;flat;6;9;1;36.0;5113668;Ленинский; 4-й Пятилетки;82;;Зарядное
Димона;real_estate_agent;https://orenburg.cian.ru/sale/flat/308834671/;Лобня};sale;flat;11;17;1;39.5;5190000;Дзержинский; Автомобилистов;2Д;;
Экспресс-недвижимость;real_estate_agent;https://ramenskoye.cian.ru/sale/flat/295722466/;Лобня};sale;flat;1;5;1;31.1;5150000;Западный; Кирова;5;Фабричная;
Самолет Плюс;real_estate_agent;https://naro-fominsk.cian.ru/sale/flat/302248687/;Лобня};sale;flat;3;5;1;34.1;5190000;Наро-Фоминск; Бобруйская;5;;
ТСН Владис;real_estate_agent;https://pushkino.cian.ru/sale/flat/306896948/;Лобня};sale;flat;9;9;1;30.0;5200000;;;57;Медведково;
45-й Квартал;developer;https://ekb.cian.ru/sale/flat/300277870/;Лобня};sale;flat;3;4;1;32.84;5200000;Ленинский;;;Чкаловская;Твоя Привилегия ЖК
ID 105760738;homeowner;https://zhukovsky.cian.ru/sale/flat/304204150/;Лобня};sale;flat;9;10;1;32.8;5200000;; Левченко;1;Отдых;
ПИК;developer;https://kaluga.cian.ru/sale/flat/296373888/;Лобня};sale;flat;22;23;1;35.3;5391016;;;;;Парковый квартал
Северная Компания;developer;https://ryazan.cian.ru/sale/flat/303641760/;Лобня};sale;flat;21;24;1;38.33;5412240;Советский;Совхозная ;6;;Мартовский
Z-town;developer;https://voronezh.cian.ru/sale/flat/289900051/;Лобня};sale;flat;15;15;1;41.5;5402863;Железнодорожный;Ключи мкр;;;Ключи-клаб ЖК
Этажи Москва;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/308464322/;Лобня};sale;flat;1;5;1;30.1;5490000;;Речная ;3;Павшино;
CENTURY21;real_estate_agent;https://irkutsk.cian.ru/sale/flat/307689745/;Лобня};sale;flat;9;13;1;39.97;5450000;Ленинский;Гравийная ;22/7;;Взлётка
ID 102683675;homeowner;https://tyumen.cian.ru/sale/flat/308952664/;Лобня};sale;flat;5;10;1;49.5;5500000;мкр. Московский тракт; Московский Тракт;143к7;;
Progress;developer;https://ekb.cian.ru/sale/flat/300563526/;Лобня};sale;flat;2;14;1;33.11;7576400;;;;Чкаловская;Амундсен ЖК
CENTURY21;real_estate_agent;https://irkutsk.cian.ru/sale/flat/305348855/;Лобня};sale;flat;2;17;1;50.3;7800000;Октябрьский; 4-я Советская;30;;
Аквилон;developer;https://arhangelsk.cian.ru/sale/flat/300466736/;Лобня};sale;flat;2;4;1;37.9;7836204;;;;;CITY RESIDENCE by AKVILON
Кассиопея;real_estate_agent;https://stavropol.cian.ru/sale/flat/302960164/;Лобня};sale;flat;2;12;1;44.0;7955000;Пятигорск;Украинская ;39;;по ул. Украинская
ТСН Владис;real_estate_agent;https://pushkino.cian.ru/sale/flat/305639004/;Лобня};sale;flat;2;17;1;42.5;8000000;;Институтская ;11;Медведково;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/306271389/;Лобня};sale;flat;3;17;1;37.8;8190000;;проспект Нововатутинский;12;Кедровая;
Альтернатива КМВ;real_estate_agent;https://stavropol.cian.ru/sale/flat/305574529/;Лобня};sale;flat;5;5;1;48.1;8200000;Ессентуки; Пушкина;;;
Адресат;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/307723766/;Лобня};sale;flat;17;23;1;34.1;8350000;;Парковая ;48;Долгопрудная;Бригантина
CENTURY21;real_estate_agent;https://irkutsk.cian.ru/sale/flat/306337169/;Лобня};sale;flat;11;16;1;43.0;8390000;мкр. Лисиха;набережная Верхняя;161/13;;Нижняя Лисиха-3
ХОРЕКА ИНВЕСТ;real_estate_agent;https://www.cian.ru/sale/flat/308257839/;Лобня};sale;flat;12;17;1;31.1;8390000;Останкинский;Березовая аллея;19к6;Ботанический сад;Апарт-комплекс Легендарный квартал
CENTURY21;real_estate_agent;https://irkutsk.cian.ru/sale/flat/302297473/;Лобня};sale;flat;8;9;1;41.1;8600000;Октябрьский;Байкальская ;346/7;;
Северная Компания;developer;https://ryazan.cian.ru/sale/flat/303067076/;Лобня};sale;flat;2;19;1;46.48;8614125;Железнодорожный; 1-я Железнодорожная;18;;Вега
Dream Realty;real_estate_agent;https://www.cian.ru/sale/flat/307755708/;Лобня};sale;flat;8;9;1;33.0;8750000;Ярославский;Холмогорская ;6К2;Медведково;
СЗ СДК;developer;https://krym.cian.ru/sale/flat/297721294/;Лобня};sale;flat;11;13;1;38.44;8841200;;;;;Moinaco Riviera
ID 98473415;homeowner;https://tomsk.cian.ru/sale/flat/308937650/;Лобня};sale;flat;4;6;1;48.0;8900000;Ленинский; Розы Люксембург;19;;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/307803238/;Лобня};sale;flat;2;9;1;31.0;9000000;Кузьминки; Академика Скрябина;28К1;Рязанский проспект;
Dream Realty;real_estate_agent;https://www.cian.ru/sale/flat/308881388/;Лобня};sale;flat;9;9;1;31.4;9200000;Ростокино;проспект Мира;181;Ростокино;
CENTURY 21 Перспектива;real_estate_agent;https://www.cian.ru/sale/flat/308625678/;Лобня};sale;flat;16;16;1;37.9;9200000;Выхино-Жулебино;Ферганская ;11К3;Юго-Восточная;
ГРАНДСТРОЙ;developer;https://irkutsk.cian.ru/sale/flat/292915107/;Лобня};sale;flat;5;10;1;36.74;9240110;Свердловский; Эдуара Дьяконова;11;;Союз Priority
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/308305236/;Лобня};sale;flat;3;12;1;34.7;9300000;Гольяново;Алтайская ;24;Гольяново;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/307949167/;Лобня};sale;flat;8;9;1;33.0;9500000;Южное Медведково;проезд Дежнева;18;Бабушкинская;
Kingsman Elite Estate;real_estate_agent;https://saratov.cian.ru/sale/flat/305151673/;Лобня};sale;flat;7;19;1;54.0;9500000;Волжский;Московская ;43В;;
ID 81955984;homeowner;https://domodedovo.cian.ru/sale/flat/308567885/;Лобня};sale;flat;6;17;1;41.0;9450000;;;;;Прибрежный Парк
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/307853077/;Лобня};sale;flat;8;19;1;38.0;9700000;; Летчика Ульянина;7;Пыхтино;Солнцево парк
СТРОЙИНВЕСТ;real_estate_agent;https://www.cian.ru/sale/flat/290829248/;Лобня};sale;flat;17;25;1;36.3;9720730;Некрасовка; Липчанского;10;Некрасовка;Некрасовка
СТРОЙИНВЕСТ;real_estate_agent;https://www.cian.ru/sale/flat/292524495/;Лобня};sale;flat;17;26;1;39.9;9824440;Некрасовка; Липчанского;10;Некрасовка;Некрасовка
СТРОЙИНВЕСТ;real_estate_agent;https://www.cian.ru/sale/flat/291395625/;Лобня};sale;flat;24;26;1;39.9;9824440;Некрасовка; Липчанского;10;Некрасовка;Некрасовка
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/307592885/;Лобня};sale;flat;6;12;1;37.7;9940000;Новокосино;Новокосинская ;10К1;Новокосино;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/306183207/;Лобня};sale;flat;2;9;1;30.7;10000000;Лосиноостровский;Шушенская ;3К1;Бабушкинская;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/308519031/;Лобня};sale;flat;1;12;1;34.0;10000000;Бескудниковский;Дмитровское шоссе;103;Яхромская;
Setl Estate;developer;https://kaliningrad.cian.ru/sale/flat/298002324/;Лобня};sale;flat;1;6;1;44.58;10231110;;;;;Lake City
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/306699090/;Лобня};sale;flat;1;12;1;35.4;10300000;Тимирязевский;Красностуденческий проезд;5;Тимирязевская;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/303354544/;Лобня};sale;flat;12;14;1;38.3;10499000;; Эдварда Грига;16к1;Потапово;
СТРОЙИНВЕСТ;real_estate_agent;https://www.cian.ru/sale/flat/292522658/;Лобня};sale;flat;12;26;1;41.3;10478030;Некрасовка; Липчанского;10;Некрасовка;Некрасовка
СТРОЙИНВЕСТ;real_estate_agent;https://www.cian.ru/sale/flat/292526198/;Лобня};sale;flat;24;26;1;41.9;10629890;Некрасовка; Липчанского;10;Некрасовка;Некрасовка
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/298274016/;Лобня};sale;flat;11;17;1;37.6;10800000;; Бориса Пастернака;49;Мичуринец;
More Development;developer;https://krym.cian.ru/sale/flat/290719706/;Лобня};sale;flat;8;8;1;39.66;10950000;;;;;More.Yalta
Century21 Феникс;real_estate_agent;https://www.cian.ru/sale/flat/307045302/;Лобня};sale;flat;5;5;1;36.6;11450000;Останкинский;1-я Останкинская ;13/1;Телецентр;
Форум-групп;developer;https://ekb.cian.ru/sale/flat/303826547/;Лобня};sale;flat;2;29;1;42.2;11639592;Центр; Сони Морозовой;180;Площадь 1905 года;Форма
ID 119235442;homeowner;https://dolgoprudny.cian.ru/sale/flat/304961831/;Лобня};sale;flat;24;26;1;49.0;11800000;;Лихачевский проспект;80к1;Долгопрудная;
Century21 Феникс;real_estate_agent;https://www.cian.ru/sale/flat/307396074/;Лобня};sale;flat;10;12;1;34.9;11900000;Измайлово;Никитинская ;9;Измайловская;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/307335553/;Лобня};sale;flat;4;17;1;35.6;12000000;Ново-Переделкино;Лукинская ;14;Новопеределкино;
Аркадия Иванова;developer;https://tomsk.cian.ru/sale/flat/286436726/;Лобня};sale;flat;1;10;1;83.52;12324462;Кировский; Аркадия Иванова;21;;по ул. Аркадия Иванова, 21
Гринвуд Девелопмент;developer;https://krym.cian.ru/sale/flat/301789092/;Лобня};sale;flat;11;13;1;40.0;12400000;Алушта; Набережная;18;;Апарт-отель AURA
Владимир Абрамян;realtor;https://kaliningrad.cian.ru/sale/flat/308526777/;Лобня};sale;flat;1;4;1;43.6;12644000;Светлогорск;Зеленая ;1А;;Легенда Светлогорска
EstateLiga;real_estate_agent;https://www.cian.ru/sale/flat/307853421/;Лобня};sale;flat;2;13;1;35.0;13000000;Солнцево;Производственная ;12к2;Солнцево;Лучи
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/306694115/;Лобня};sale;flat;3;9;1;32.0;13500000;Ломоносовский; Гарибальди;8К3;Новаторская;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/308105332/;Лобня};sale;flat;8;14;1;38.8;13600000;Орехово-Борисово Южное;Каширское шоссе;65к3;Домодедовская;Ясный
ID 99854112;homeowner;https://www.cian.ru/sale/flat/304200858/;Лобня};sale;flat;8;14;1;40.3;13990000;Ново-Переделкино; Скульптора Мухиной;7К1;Новопеределкино;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/307157167/;Лобня};sale;flat;12;23;1;38.4;14490000;Чертаново Южное;Варшавское шоссе;168;Лесопарковая;Лесопарковый
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/307775351/;Лобня};sale;flat;7;9;1;43.0;14500000;;бульвар Андрея Тарковского;6;Рассказовка;Рассказово
Dream Realty;real_estate_agent;https://www.cian.ru/sale/flat/307866245/;Лобня};sale;flat;8;14;1;35.0;15000000;Гагаринский; Вавилова;52К4;Вавиловская;
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/308205894/;Лобня};sale;flat;2;23;1;55.0;15500000;Перово;шоссе Энтузиастов;86Ак1;Новогиреево;PerovSky
ID 93236063;homeowner;https://www.cian.ru/sale/flat/308417143/;Лобня};sale;flat;3;12;1;37.0;15890000;Академический; Винокурова;2;Академическая;
ID 29360429;realtor;https://www.cian.ru/sale/flat/308762582/;Лобня};sale;flat;28;32;1;43.0;16990000;Нижегородский;Газгольдерная ;10;Нижегородская;Profit
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/308744559/;Лобня};sale;flat;13;18;1;33.0;19500000;;проспект Прокшинский;9;Прокшино;Прокшино
SPENСER ESTATE;real_estate_agent;https://www.cian.ru/sale/flat/308477062/;Лобня};sale;flat;6;14;1;38.0;20800000;Лефортово;проезд Невельского;6к1;Авиамоторная;Символ
Таврида Девелопмент;developer;https://krym.cian.ru/sale/flat/299892543/;Лобня};sale;flat;2;9;1;45.15;20809635;Массандра пгт; Мухина;17А;;Клубный дом Массандра Парк
Эльмира Эмирова;realtor;https://www.cian.ru/sale/flat/305869716/;Лобня};sale;flat;14;29;1;42.3;21000000;Фили-Давыдково; Ивана Франко;6;Кунцевская;MainStreet
Stapler Estate;real_estate_agent;https://www.cian.ru/sale/flat/307745732/;Лобня};sale;flat;25;52;1;28.9;21500000;Раменки;Мичуринский проспект;56;Раменки;Небо — Небоскребы на Мичуринском, 56
Century 21 Premium Property;real_estate_agent;https://www.cian.ru/sale/flat/299739660/;Лобня};sale;flat;7;33;1;47.0;26500000;Раменки; Лобачевского;114с1;Аминьевская;Событие
Isaev Estate;real_estate_agent;https://www.cian.ru/sale/flat/307297476/;Лобня};sale;flat;10;14;1;40.6;30000000;Тверской;Воротниковский переулок;2/11;Пушкинская;
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/306522823/;Лобня};sale;flat;2;18;1;54.3;31000000;Измайлово;Измайловский проезд;10к3;Измайловская;Виноградный
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/302397974/;Лобня};sale;flat;3;26;1;39.08;31000000;Пресненский; Пресненский Вал;27С1;Белорусская;Republic
Century 21 Premium Property;real_estate_agent;https://www.cian.ru/sale/flat/303401192/;Лобня};sale;flat;2;18;1;47.6;33000000;Раменки; Янковского;1к3;Аминьевская;Событие
ЛюксДом;real_estate_agent;https://www.cian.ru/sale/flat/308908885/;Лобня};sale;flat;6;8;1;38.0;46500000;Таганский;Славянская площадь;2/5с1;Китай-город;LUMIN
Домиан Платовский 92;real_estate_agent;https://rostov.cian.ru/sale/flat/308753792/;Лобня};sale;flat;3;5;1;30.0;2300000;Новочеркасск; Визирова;5;;
МЕЙСОН;real_estate_agent;https://spb.cian.ru/sale/flat/307504940/;Лобня};sale;flat;3;3;1;32.0;2990000;Тайцы городской поселок; Калинина;107;;Тайцы, Калинина ул. 107
СМК;developer;https://spb.cian.ru/sale/flat/297408913/;Лобня};sale;flat;1;4;1;26.38;3137832;;;;;Новокасимово
Каян - Новороссийск;real_estate_agent;https://novorossiysk.cian.ru/sale/flat/304670420/;Лобня};sale;flat;5;9;1;29.0;3200000;;;;;
Унистрой;developer;https://tolyatti.cian.ru/sale/flat/294939999/;Лобня};sale;flat;1;11;1;25.08;3285000;Автозаводский;;;;Южный Бульвар ЖК
Этажи Краснодар;real_estate_agent;https://krasnodar.cian.ru/sale/flat/307757484/;Лобня};sale;flat;5;5;1;34.6;3300000;Прикубанский; Шевцова;36/2;;Новый город
ID 90096821;unknown;https://ufa.cian.ru/sale/flat/308807015/;Лобня};sale;flat;5;9;1;37.8;3350000;Лазурный мкр; Лазурная;7;;
Этажи Краснодар;real_estate_agent;https://krasnodar.cian.ru/sale/flat/307757533/;Лобня};sale;flat;4;4;1;37.1;3450000;Прикубанский; Генерала Петрова;1;;Прованс
Твой Дом;developer;https://rostov.cian.ru/sale/flat/296012694/;Лобня};sale;flat;10;10;1;34.5;3450000;;;;;Речной Жемчуг
Этажи Краснодар;real_estate_agent;https://krasnodar.cian.ru/sale/flat/307757531/;Лобня};sale;flat;4;6;1;31.3;3500000;Прикубанский; Куликова Поля;16;;
Объединение Застройщиков;representative_developer;https://rostov.cian.ru/sale/flat/302148229/;Лобня};sale;flat;13;20;1;33.13;3574085;Батайск; Булгакова;11;;Булгаков
Самолет Плюс Степная;real_estate_agent;https://krasnodar.cian.ru/sale/flat/306595467/;Лобня};sale;flat;3;3;1;36.5;3600000;Прикубанский; Имени Валерия Вишневецкого;13/6;;Отрада
Этажи Краснодар;real_estate_agent;https://krasnodar.cian.ru/sale/flat/307757518/;Лобня};sale;flat;5;5;1;39.5;3650000;мкр. РИП; Имени Ф.И. Шаляпина;6;;
Этажи Краснодар;real_estate_agent;https://krasnodar.cian.ru/sale/flat/307757487/;Лобня};sale;flat;1;3;1;34.9;3650000;Прикубанский; Им. Сорока А.М.;4/1;;
Объединение Застройщиков;representative_developer;https://rostov.cian.ru/sale/flat/303510623/;Лобня};sale;flat;1;9;1;34.3;3670100;;;;;Авиа Парк
Объединение Застройщиков;representative_developer;https://rostov.cian.ru/sale/flat/295992699/;Лобня};sale;flat;10;14;1;31.73;3712410;Батайск; Родная;;;Пульс
Единение;developer;https://tolyatti.cian.ru/sale/flat/301516182/;Лобня};sale;flat;1;9;1;33.525;3721275;Автозаводский;18А кв-л;18А кв-л;;Автограф
Этажи Краснодар;real_estate_agent;https://krasnodar.cian.ru/sale/flat/307757530/;Лобня};sale;flat;11;19;1;37.5;3900000;Прикубанский; Дубравная;1;;Открытие
Самолет Плюс Степная;real_estate_agent;https://krasnodar.cian.ru/sale/flat/297989296/;Лобня};sale;flat;16;16;1;35.9;3920000;Прикубанский; Западный обход;65к1;;ISAY-ПАРК
Этажи Краснодар;real_estate_agent;https://krasnodar.cian.ru/sale/flat/307757468/;Лобня};sale;flat;5;16;1;35.9;3900000;Прикубанский; Дубравная;15;;Молодежный
Агентство недвижимости Виктории Бердышевой;real_estate_agent;https://spb.cian.ru/sale/flat/307645532/;Лобня};sale;flat;4;10;1;32.6;4000000;Петродворцовый;Ботаническая ;18к2;;
Этажи Краснодар;real_estate_agent;https://krasnodar.cian.ru/sale/flat/307757501/;Лобня};sale;flat;4;17;1;35.3;4200000;мкр. Восточно-Кругликовский; Имени 40-летия Победы;109;;Возрождение (Краснодар)
Этажи Краснодар;real_estate_agent;https://krasnodar.cian.ru/sale/flat/307757475/;Лобня};sale;flat;1;16;1;40.0;4340000;мкр. Восточно-Кругликовский; Им. Героя Яцкова И.В.;20;;Восточный
Метраж;real_estate_agent;https://rostov.cian.ru/sale/flat/305139592/;Лобня};sale;flat;7;10;1;41.0;4300000;Ворошиловский; Орбитальная;42;;
Девелопмент-Юг;real_estate_agent;https://krasnodar.cian.ru/sale/flat/287243789/;Лобня};sale;flat;4;24;1;47.0;4300000;мкр. Гидростроителей; Автолюбителей;1Дк3;;Парусная регата
Этажи Краснодар;real_estate_agent;https://krasnodar.cian.ru/sale/flat/307757505/;Лобня};sale;flat;21;23;1;33.8;4300000;Прикубанский; Конгрессная;41к1;;
NovaStroy;developer;https://kazan.cian.ru/sale/flat/297525204/;Лобня};sale;flat;1;9;1;31.98;4317300;с. Новая Тура; Дорожная;;;ТураНова
Этажи Краснодар;real_estate_agent;https://krasnodar.cian.ru/sale/flat/307757498/;Лобня};sale;flat;1;3;1;35.8;4350000;мкр. РИП; Корчагинцев;6Е;;
Самолет Плюс Степная;real_estate_agent;https://krasnodar.cian.ru/sale/flat/306595476/;Лобня};sale;flat;3;3;1;45.0;4380000;2-я Площадка мкр; Ветеранов;83к2;;
Объединение Застройщиков;representative_developer;https://rostov.cian.ru/sale/flat/303333274/;Лобня};sale;flat;5;9;1;35.72;4357840;;;;;Вишневый сад
Девелопмент-Юг;real_estate_agent;https://krasnodar.cian.ru/sale/flat/308707340/;Лобня};sale;flat;15;16;1;40.0;4400000;мкр. Гидростроителей; Дмитрия Благоева;29к2;;
Самолет Плюс Степная;real_estate_agent;https://krasnodar.cian.ru/sale/flat/306595485/;Лобня};sale;flat;15;24;1;33.9;4430000;Прикубанский; Героя Пешкова;14к5;;Парк Победы
Этажи Краснодар;real_estate_agent;https://krasnodar.cian.ru/sale/flat/307757477/;Лобня};sale;flat;11;24;1;35.5;4400000;мкр. Славянский; Заполярная;39к9;;
Объединение Застройщиков;representative_developer;https://rostov.cian.ru/sale/flat/304076038/;Лобня};sale;flat;4;4;1;47.7;4535000;Батайск; Котова;12к2;;Микрорайон Прибрежный
Этажи Краснодар;real_estate_agent;https://krasnodar.cian.ru/sale/flat/307757502/;Лобня};sale;flat;2;18;1;41.6;4550000;мкр. РИП;Московская ;144к2;;
Объединение Застройщиков;representative_developer;https://rostov.cian.ru/sale/flat/297678771/;Лобня};sale;flat;16;24;1;41.7;4593600;Первомайский;Белокалитвинская ;1А;;Созвездие
Мария Савина;realtor;https://rostov.cian.ru/sale/flat/307822534/;Лобня};sale;flat;2;14;1;37.0;4600000;Батайск;Северная ;2Ак2;;Северная Звезда
Строй-Амонд;developer;https://samara.cian.ru/sale/flat/289770963/;Лобня};sale;flat;11;20;1;50.1;4659300;Куйбышевский;Волгарь жилрайон;;Алабинская;Артхолл
Объединение Застройщиков;representative_developer;https://rostov.cian.ru/sale/flat/291780469/;Лобня};sale;flat;15;18;1;35.7;4676700;Батайск; Урицкого;65;;65
Этажи Краснодар;real_estate_agent;https://krasnodar.cian.ru/sale/flat/307757490/;Лобня};sale;flat;4;9;1;35.8;4700000;мкр. ККБ;Российская ;134;;
МСК;developer;https://rostov.cian.ru/sale/flat/276741591/;Лобня};sale;flat;13;24;1;35.83;4729560;Ворошиловский;;;;Легенда Ростова
