author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
Ак Барс Дом;developer;https://kazan.cian.ru/sale/flat/303947948/;Химки};sale;flat;2;5;1;45.47;15914500;Вахитовский;;;Кремлёвская;Дом на Исхаки ЖК
Андор;developer;https://nn.cian.ru/sale/flat/295730930/;Химки};sale;flat;2;6;1;47.08;18380000;Нижегородский;;;Горьковская;Приоритет ЖК
К8 Комплексный девелопмент;developer;https://kaliningrad.cian.ru/sale/flat/265960292/;Химки};sale;flat;2;7;1;64.7;19690345;Московский;Октябрьская ;12;;Рыбная деревня
ЮГ;representative_developer;https://anapa.cian.ru/sale/flat/295199856/;Химки};sale;flat;1;7;1;58.9;20296329;Анапа;шоссе Симферопольское;58к2;;Европа
ПСК-6;developer;https://ufa.cian.ru/sale/flat/299760922/;Химки};sale;flat;4;25;1;205.1;25756000;Октябрьский; 50 лет СССР;34;;Статус
ИП Бойко И. А.;representative_developer;https://sochi.cian.ru/sale/flat/283163186/;Химки};sale;flat;22;28;1;182.3;300795000;Хостинский;Курортный проспект;108;;Сан Сити
Первое Городское Бюро Недвижимости;real_estate_agent;https://orenburg.cian.ru/sale/flat/302107328/;Химки};sale;flat;1;2;1;30.6;850000;;;;;
Мегаполис;real_estate_agent;https://kaluga.cian.ru/sale/flat/305299256/;Химки};sale;flat;5;5;1;12.8;1350000;Обнинск;проспект Ленина;81;;
Самолет Плюс Йошкар-Ола;real_estate_agent;https://yoshkar-ola.cian.ru/sale/flat/296317372/;Химки};sale;flat;2;5;1;16.7;2100000;Йошкар-Ола;Первомайская ;107;;
Триумф;developer;https://ryazan.cian.ru/sale/flat/279046879/;Химки};sale;flat;9;10;1;31.07;2546460;Рыбное; Перспективная;15;;Аист
ID 408163;unknown;https://tver.cian.ru/sale/flat/299561141/;Химки};sale;flat;1;10;1;33.2;2749000;Заволжский; Паши Савельевой;52к2;;
СТС-ГРУПП;developer;https://orel.cian.ru/sale/flat/303081964/;Химки};sale;flat;10;18;1;33.71;2828269;с. Старцево;Колледжская ;3;;Лидер
СТРОЙИНВЕСТ;real_estate_agent;https://orekhovo-zuyevo.cian.ru/sale/flat/297990549/;Химки};sale;flat;3;5;1;30.1;2850000;д. Давыдово; Заводская;2;;
Инстеп;developer;https://kursk.cian.ru/sale/flat/301348188/;Химки};sale;flat;13;17;1;25.73;2933220;;;;;Инстеп.Сити
Премьера;developer;https://ulyanovsk.cian.ru/sale/flat/302324474/;Химки};sale;flat;13;14;1;26.98;2931107;Засвияжский;пос. УКСМ;;;Премьера на УКСМ ЖК
Елена Поникарова;realtor;https://yaroslavl.cian.ru/sale/flat/304392068/;Химки};sale;flat;1;9;1;37.6;2950000;Фрунзенский; 1-я Тормозная;59;;
ТСН Владис;real_estate_agent;https://shchyolkovo.cian.ru/sale/flat/305185902/;Химки};sale;flat;4;4;1;30.1;3200000;;Западная ;28;Щёлковская;
КОМОССТРОЙ;developer;https://izhevsk.cian.ru/sale/flat/281643679/;Химки};sale;flat;1;17;1;33.4;3235000;Ленинский;Строитель жилрайон;;;Нео ЖК
Стройпромсервис;developer;https://ryazan.cian.ru/sale/flat/303812689/;Химки};sale;flat;6;18;1;30.69;3253140;;;;;Новые горизонты
РиэлтСтройком;representative_developer;https://chelyabinsk.cian.ru/sale/flat/303584488/;Химки};sale;flat;1;10;1;35.75;3332043;;;;;Экорайон Вишневая горка
Внешстрой;developer;https://tula.cian.ru/sale/flat/297445810/;Химки};sale;flat;1;17;1;33.9;3467970;;;;;АВИОН
ОРЕЛ-РИЕЛТ;real_estate_agent;https://orel.cian.ru/sale/flat/302546811/;Химки};sale;flat;7;9;1;40.5;3570000;Железнодорожный; Льва Толстого;21;;
Домарт;developer;https://kaliningrad.cian.ru/sale/flat/297955399/;Химки};sale;flat;1;9;1;35.73;3689830;Центральный;Александра Космодемьянского мкр;;;Танго ЖК
Владимир Щёкин;realtor;https://saratov.cian.ru/sale/flat/307304849/;Химки};sale;flat;10;10;1;40.26;3700000;Волжский;Весенняя ;1;;
Новый Метр;real_estate_agent;https://novgorod.cian.ru/sale/flat/306634816/;Химки};sale;flat;2;9;1;39.0;3890000;Великий Новгород; Кочетова;14к2;;
ID 86144819;unknown;https://kolomna.cian.ru/sale/flat/306385965/;Химки};sale;flat;3;3;1;40.7;3900000;мкр. Щурово;Коммунальная ;18А;;На Коммунальной
ID 12876723;representative_developer;https://penza.cian.ru/sale/flat/292322677/;Химки};sale;flat;1;21;1;43.67;3930300;с. Засечное; Олимпийская;9;;Петровский квартал
Магазин новостроек;representative_developer;https://maykop.cian.ru/sale/flat/265191954/;Химки};sale;flat;5;5;1;41.2;3914000;Новая Адыгея аул; Бжегокайская;90/2к13;;Мега
Строительный трест;developer;https://kaliningrad.cian.ru/sale/flat/294927923/;Химки};sale;flat;1;5;1;37.3;3991100;;;;;RiverPark
Магазин новостроек;representative_developer;https://maykop.cian.ru/sale/flat/300739106/;Химки};sale;flat;8;16;1;31.44;3970000;Новая Адыгея аул; Береговая;2/8;;Прима
Мегаполис;developer;https://perm.cian.ru/sale/flat/297939541/;Химки};sale;flat;2;6;1;32.2;4025689;Кировский;Магистральная ;86Б;;Sreda
УЮТ;real_estate_agent;https://lyubertsy.cian.ru/sale/flat/308752991/;Химки};sale;flat;5;5;1;33.3;4050000;Малаховка рп; Калинина;29/3Б;;
Мегаполис;developer;https://perm.cian.ru/sale/flat/289976004/;Химки};sale;flat;15;19;1;32.1;4193445;Мотовилихинский;Кузнецкая ;43В;;ПЯТНИЦА
Строительный трест;developer;https://kaliningrad.cian.ru/sale/flat/296383359/;Химки};sale;flat;8;8;1;31.8;4181700;Центральный;;;;Дом на Красной ЖК
Reliz Студия недвижимости;real_estate_agent;https://naro-fominsk.cian.ru/sale/flat/297455907/;Химки};sale;flat;1;5;1;30.4;4200000;Наро-Фоминск; Шибанкова;52;;
Премьера;developer;https://ulyanovsk.cian.ru/sale/flat/295200321/;Химки};sale;flat;11;12;1;34.97;4218249;Заволжский;Новый Город мкр;;;Оригами ЖК
Хочу квартиру;real_estate_agent;https://kemerovo.cian.ru/sale/flat/304380087/;Химки};sale;flat;13;16;1;32.4;4250000;Заводский;Пролетарская ;29;;Кузнецкий
Ирина Иванова;realtor;https://saratov.cian.ru/sale/flat/308498696/;Химки};sale;flat;8;10;1;40.0;4250000;Заводской; Имени Николая Сдобнова;5;;Апельсин
Самолет Плюс;real_estate_agent;https://naro-fominsk.cian.ru/sale/flat/299381092/;Химки};sale;flat;3;5;1;31.2;4300000;;;;;
Светлана Тарасова;realtor;https://khimki.cian.ru/sale/flat/302356772/;Химки};sale;flat;3;4;1;34.5;4300000;;;;;
Калининградский Строительный Концерн;developer;https://kaliningrad.cian.ru/sale/flat/261343867/;Химки};sale;flat;1;9;1;33.5;4321500;Московский;Тихорецкая ;16к2;;Левада
ID 12876723;representative_developer;https://penza.cian.ru/sale/flat/289190332/;Химки};sale;flat;2;16;1;47.14;4336880;Железнодорожный; Измайлова;41Б;;СИТИ КВАРТАЛ на Измайлова
Риэлт-Финанс Новостройки;representative_developer;https://kaliningrad.cian.ru/sale/flat/300405910/;Химки};sale;flat;3;4;1;40.18;4309305;Московский;Тбилисская ;5;;Olivia
Центральное;real_estate_agent;https://lyubertsy.cian.ru/sale/flat/306183522/;Химки};sale;flat;3;3;1;31.5;4370000;;;20;Панки;
Kingsman Elite Estate;real_estate_agent;https://saratov.cian.ru/sale/flat/308179297/;Химки};sale;flat;2;6;1;32.0;4350000;Кировский; Имени И.Н. Посадского;320;;
Премьера;developer;https://ulyanovsk.cian.ru/sale/flat/303393326/;Химки};sale;flat;8;14;1;37.08;4360608;Заволжский;;11;;ЭкоСити ЖК
Железно;developer;https://ulyanovsk.cian.ru/sale/flat/303784666/;Химки};sale;flat;1;9;1;41.0;4360315;Заволжский;Новый Город мкр;;;Улла ЖК
NONAMEGROUP;developer;https://izhevsk.cian.ru/sale/flat/300295040/;Химки};sale;flat;1;17;1;36.7;4460060;Первомайский;;;;Леонов Дом Героев ЖК
Алексей Кирдеев;realtor;https://ivanteyevka.cian.ru/sale/flat/303910539/;Химки};sale;flat;5;9;1;37.7;4500000;Ивантеевка; Толмачева;4А;;
Этажи Москва;real_estate_agent;https://golitsyno.cian.ru/sale/flat/307125194/;Химки};sale;flat;2;5;1;30.2;4550000;;проспект Керамиков;88;Крёкшино;
Стрижи;developer;https://novosibirsk.cian.ru/sale/flat/303023509/;Химки};sale;flat;2;12;1;28.0;4550000;Калининский; Декоративный Питомник;16/4;Заельцовская;Дежнёв
Ваш выбор;developer;https://volgograd.cian.ru/sale/flat/301037246/;Химки};sale;flat;1;10;1;41.0;4643000;Краснооктябрьский;Варшавская ;4;;Мишино
РиэлтСтройком;representative_developer;https://chelyabinsk.cian.ru/sale/flat/302744263/;Химки};sale;flat;13;16;1;46.22;5569510;Советский;;;;Симфония ЖК
ID 59876632;homeowner;https://irkutsk.cian.ru/sale/flat/308458192/;Химки};sale;flat;6;7;1;36.7;5500000;мкр. Предместье Марата; Рабочего Штаба;3/2;;
Самолет Плюс;real_estate_agent;https://naro-fominsk.cian.ru/sale/flat/299549499/;Химки};sale;flat;1;5;1;34.4;5600000;Наро-Фоминск; Бобруйская;5;;
Редфилд;developer;https://novosibirsk.cian.ru/sale/flat/294819506/;Химки};sale;flat;11;24;1;27.41;5600000;Октябрьский;Ленинградская ;104;Октябрьская;For Stars
ID 52757383;homeowner;https://surgut.cian.ru/sale/flat/307619708/;Химки};sale;flat;3;5;1;43.5;5600000;мкр. 9-10-й; Гагарина;30;;
Астон. Стройтрест 43;developer;https://novosibirsk.cian.ru/sale/flat/302124428/;Химки};sale;flat;13;26;1;38.15;5650000;Кировский; Аникина;6;Студенческая;Астон. Шесть звёзд
ПИК;developer;https://vladivostok.cian.ru/sale/flat/300627429/;Химки};sale;flat;21;24;1;33.88;5695261;Первореченский;;2;;Снежный парк ЖК
NONAMEGROUP;developer;https://izhevsk.cian.ru/sale/flat/300294755/;Химки};sale;flat;2;17;1;36.9;5813210;Первомайский; Карла Либкнехта;46;;Монблан Дом большого города
Алла Маржина;realtor;https://vladimir.cian.ru/sale/flat/307402966/;Химки};sale;flat;5;9;1;49.0;5890000;Ленинский;Западная ;59;;
ID 114398352;homeowner;https://barnaul.cian.ru/sale/flat/308554317/;Химки};sale;flat;12;16;1;39.0;5900000;Индустриальный; Сергея Ускова;16;;
ID 121270098;homeowner;https://arhangelsk.cian.ru/sale/flat/306802816/;Химки};sale;flat;4;4;1;36.0;5990000;Соломбала исторический район;набережная Георгия Седова;17;;
СТРОЙИНВЕСТ;real_estate_agent;https://balashikha.cian.ru/sale/flat/291016769/;Химки};sale;flat;12;17;1;36.7;6010770;;проспект Героев;12;Новокосино;
СТРОЙИНВЕСТ;real_estate_agent;https://balashikha.cian.ru/sale/flat/292529585/;Химки};sale;flat;6;17;1;37.2;6092320;;проспект Героев;12;Железнодорожная;
СТРОЙИНВЕСТ;real_estate_agent;https://balashikha.cian.ru/sale/flat/291015708/;Химки};sale;flat;16;17;1;37.1;6076010;;проспект Героев;12;Новокосино;
Progress;developer;https://ekb.cian.ru/sale/flat/303123630/;Химки};sale;flat;3;23;1;32.6;6199700;;;;Чкаловская;Прогресс Академический ЖК
РКС Девелопмент;developer;https://tver.cian.ru/sale/flat/303698315/;Химки};sale;flat;2;11;1;43.9;6453300;Пролетарский; Сергея Лоскутова;2;;Мичуринский
ЖилСтрой;developer;https://ekb.cian.ru/sale/flat/303593624/;Химки};sale;flat;14;21;1;40.15;6553000;;;;Чкаловская;Горки ЖК
Этажи Москва;real_estate_agent;https://lobnya.cian.ru/sale/flat/303592617/;Химки};sale;flat;2;16;1;36.9;6600000;;бульвар Лобненский;12;Лобня;Катюшки
КЕТОМ;developer;https://habarovsk.cian.ru/sale/flat/296300465/;Химки};sale;flat;2;17;1;36.24;6814060;Железнодорожный; Соревнования;;;Беринг.Просторы
Самолет плюс Щелково;real_estate_agent;https://shchyolkovo.cian.ru/sale/flat/305279515/;Химки};sale;flat;13;17;1;46.0;6930000;;переулок 1-й Советский;16А;Щёлковская;
do A.S.A.P.;real_estate_agent;https://balashikha.cian.ru/sale/flat/308454666/;Химки};sale;flat;6;6;1;41.0;7050000;; Народного ополчения;2;Железнодорожная;Столичный
Страна Девелопмент;developer;https://tyumen.cian.ru/sale/flat/297952512/;Химки};sale;flat;2;25;1;43.36;7090000;мкр. Гольф-палас; 50 лет Октября;63к2;;Сердце Сибири
Новый город;developer;https://kaluga.cian.ru/sale/flat/302589524/;Химки};sale;flat;7;9;1;37.37;7128135;;;;;Соседи
ID 46285934;unknown;https://blagoveschensk.cian.ru/sale/flat/305939270/;Химки};sale;flat;9;9;1;39.1;7233500;Благовещенск;Высокая ;143;;
ЖК Пушкин;developer;https://kaluga.cian.ru/sale/flat/295855726/;Химки};sale;flat;12;19;1;51.38;7213752;Обнинск;Белкинская ;36;;Пушкин
Стройтэк;developer;https://ekb.cian.ru/sale/flat/287589373/;Химки};sale;flat;2;25;1;39.3;7250000;Чкаловский; 8 Марта;204;;Green Garden
Progress;developer;https://ekb.cian.ru/sale/flat/300563526/;Химки};sale;flat;2;14;1;33.11;7576400;;;;Чкаловская;Амундсен ЖК
CENTURY21;real_estate_agent;https://irkutsk.cian.ru/sale/flat/305348855/;Химки};sale;flat;2;17;1;50.3;7800000;Октябрьский; 4-я Советская;30;;
Setl Estate;developer;https://kaliningrad.cian.ru/sale/flat/298002324/;Химки};sale;flat;1;6;1;44.58;10231110;;;;;Lake City
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/306699090/;Химки};sale;flat;1;12;1;35.4;10300000;Тимирязевский;Красностуденческий проезд;5;Тимирязевская;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/303354544/;Химки};sale;flat;12;14;1;38.3;10499000;; Эдварда Грига;16к1;Потапово;
СТРОЙИНВЕСТ;real_estate_agent;https://www.cian.ru/sale/flat/292522658/;Химки};sale;flat;12;26;1;41.3;10478030;Некрасовка; Липчанского;10;Некрасовка;Некрасовка
СТРОЙИНВЕСТ;real_estate_agent;https://www.cian.ru/sale/flat/292526198/;Химки};sale;flat;24;26;1;41.9;10629890;Некрасовка; Липчанского;10;Некрасовка;Некрасовка
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/298274016/;Химки};sale;flat;11;17;1;37.6;10800000;; Бориса Пастернака;49;Мичуринец;
More Development;developer;https://krym.cian.ru/sale/flat/290719706/;Химки};sale;flat;8;8;1;39.66;10950000;;;;;More.Yalta
Century21 Феникс;real_estate_agent;https://www.cian.ru/sale/flat/307045302/;Химки};sale;flat;5;5;1;36.6;11450000;Останкинский;1-я Останкинская ;13/1;Телецентр;
Форум-групп;developer;https://ekb.cian.ru/sale/flat/303826547/;Химки};sale;flat;2;29;1;42.2;11639592;Центр; Сони Морозовой;180;Площадь 1905 года;Форма
ID 119235442;homeowner;https://dolgoprudny.cian.ru/sale/flat/304961831/;Химки};sale;flat;24;26;1;49.0;11800000;;Лихачевский проспект;80к1;Долгопрудная;
Century21 Феникс;real_estate_agent;https://www.cian.ru/sale/flat/307396074/;Химки};sale;flat;10;12;1;34.9;11900000;Измайлово;Никитинская ;9;Измайловская;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/307335553/;Химки};sale;flat;4;17;1;35.6;12000000;Ново-Переделкино;Лукинская ;14;Новопеределкино;
Аркадия Иванова;developer;https://tomsk.cian.ru/sale/flat/286436726/;Химки};sale;flat;1;10;1;83.52;12324462;Кировский; Аркадия Иванова;21;;по ул. Аркадия Иванова, 21
Гринвуд Девелопмент;developer;https://krym.cian.ru/sale/flat/301789092/;Химки};sale;flat;11;13;1;40.0;12400000;Алушта; Набережная;18;;Апарт-отель AURA
Владимир Абрамян;realtor;https://kaliningrad.cian.ru/sale/flat/308526777/;Химки};sale;flat;1;4;1;43.6;12644000;Светлогорск;Зеленая ;1А;;Легенда Светлогорска
EstateLiga;real_estate_agent;https://www.cian.ru/sale/flat/307853421/;Химки};sale;flat;2;13;1;35.0;13000000;Солнцево;Производственная ;12к2;Солнцево;Лучи
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/306694115/;Химки};sale;flat;3;9;1;32.0;13500000;Ломоносовский; Гарибальди;8К3;Новаторская;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/308105332/;Химки};sale;flat;8;14;1;38.8;13600000;Орехово-Борисово Южное;Каширское шоссе;65к3;Домодедовская;Ясный
ID 99854112;homeowner;https://www.cian.ru/sale/flat/304200858/;Химки};sale;flat;8;14;1;40.3;13990000;Ново-Переделкино; Скульптора Мухиной;7К1;Новопеределкино;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/307157167/;Химки};sale;flat;12;23;1;38.4;14490000;Чертаново Южное;Варшавское шоссе;168;Лесопарковая;Лесопарковый
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/307775351/;Химки};sale;flat;7;9;1;43.0;14500000;;бульвар Андрея Тарковского;6;Рассказовка;Рассказово
Dream Realty;real_estate_agent;https://www.cian.ru/sale/flat/307866245/;Химки};sale;flat;8;14;1;35.0;15000000;Гагаринский; Вавилова;52К4;Вавиловская;
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/308205894/;Химки};sale;flat;2;23;1;55.0;15500000;Перово;шоссе Энтузиастов;86Ак1;Новогиреево;PerovSky
ID 93236063;homeowner;https://www.cian.ru/sale/flat/308417143/;Химки};sale;flat;3;12;1;37.0;15890000;Академический; Винокурова;2;Академическая;
ID 29360429;realtor;https://www.cian.ru/sale/flat/308762582/;Химки};sale;flat;28;32;1;43.0;16990000;Нижегородский;Газгольдерная ;10;Нижегородская;Profit
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/308744559/;Химки};sale;flat;13;18;1;33.0;19500000;;проспект Прокшинский;9;Прокшино;Прокшино
SPENСER ESTATE;real_estate_agent;https://www.cian.ru/sale/flat/308477062/;Химки};sale;flat;6;14;1;38.0;20800000;Лефортово;проезд Невельского;6к1;Авиамоторная;Символ
Таврида Девелопмент;developer;https://krym.cian.ru/sale/flat/299892543/;Химки};sale;flat;2;9;1;45.15;20809635;Массандра пгт; Мухина;17А;;Клубный дом Массандра Парк
Эльмира Эмирова;realtor;https://www.cian.ru/sale/flat/305869716/;Химки};sale;flat;14;29;1;42.3;21000000;Фили-Давыдково; Ивана Франко;6;Кунцевская;MainStreet
Stapler Estate;real_estate_agent;https://www.cian.ru/sale/flat/307745732/;Химки};sale;flat;25;52;1;28.9;21500000;Раменки;Мичуринский проспект;56;Раменки;Небо — Небоскребы на Мичуринском, 56
Century 21 Premium Property;real_estate_agent;https://www.cian.ru/sale/flat/299739660/;Химки};sale;flat;7;33;1;47.0;26500000;Раменки; Лобачевского;114с1;Аминьевская;Событие
Isaev Estate;real_estate_agent;https://www.cian.ru/sale/flat/307297476/;Химки};sale;flat;10;14;1;40.6;30000000;Тверской;Воротниковский переулок;2/11;Пушкинская;
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/306522823/;Химки};sale;flat;2;18;1;54.3;31000000;Измайлово;Измайловский проезд;10к3;Измайловская;Виноградный
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/302397974/;Химки};sale;flat;3;26;1;39.08;31000000;Пресненский; Пресненский Вал;27С1;Белорусская;Republic
Century 21 Premium Property;real_estate_agent;https://www.cian.ru/sale/flat/303401192/;Химки};sale;flat;2;18;1;47.6;33000000;Раменки; Янковского;1к3;Аминьевская;Событие
Домиан Платовский 92;real_estate_agent;https://rostov.cian.ru/sale/flat/308753792/;Химки};sale;flat;3;5;1;30.0;2300000;Новочеркасск; Визирова;5;;
МЕЙСОН;real_estate_agent;https://spb.cian.ru/sale/flat/307504940/;Химки};sale;flat;3;3;1;32.0;2990000;Тайцы городской поселок; Калинина;107;;Тайцы, Калинина ул. 107
СМК;developer;https://spb.cian.ru/sale/flat/297408913/;Химки};sale;flat;1;4;1;26.38;3137832;;;;;Новокасимово
Каян - Новороссийск;real_estate_agent;https://novorossiysk.cian.ru/sale/flat/304670420/;Химки};sale;flat;5;9;1;29.0;3200000;;;;;
Унистрой;developer;https://tolyatti.cian.ru/sale/flat/294939999/;Химки};sale;flat;1;11;1;25.08;3285000;Автозаводский;;;;Южный Бульвар ЖК
Этажи Краснодар;real_estate_agent;https://krasnodar.cian.ru/sale/flat/307757484/;Химки};sale;flat;5;5;1;34.6;3300000;Прикубанский; Шевцова;36/2;;Новый город
ID 90096821;unknown;https://ufa.cian.ru/sale/flat/308807015/;Химки};sale;flat;5;9;1;37.8;3350000;Лазурный мкр; Лазурная;7;;
Этажи Краснодар;real_estate_agent;https://krasnodar.cian.ru/sale/flat/307757533/;Химки};sale;flat;4;4;1;37.1;3450000;Прикубанский; Генерала Петрова;1;;Прованс
Твой Дом;developer;https://rostov.cian.ru/sale/flat/296012694/;Химки};sale;flat;10;10;1;34.5;3450000;;;;;Речной Жемчуг
Этажи Краснодар;real_estate_agent;https://krasnodar.cian.ru/sale/flat/307757531/;Химки};sale;flat;4;6;1;31.3;3500000;Прикубанский; Куликова Поля;16;;
Объединение Застройщиков;representative_developer;https://rostov.cian.ru/sale/flat/302148229/;Химки};sale;flat;13;20;1;33.13;3574085;Батайск; Булгакова;11;;Булгаков
Самолет Плюс Степная;real_estate_agent;https://krasnodar.cian.ru/sale/flat/306595467/;Химки};sale;flat;3;3;1;36.5;3600000;Прикубанский; Имени Валерия Вишневецкого;13/6;;Отрада
Этажи Краснодар;real_estate_agent;https://krasnodar.cian.ru/sale/flat/307757518/;Химки};sale;flat;5;5;1;39.5;3650000;мкр. РИП; Имени Ф.И. Шаляпина;6;;
Этажи Краснодар;real_estate_agent;https://krasnodar.cian.ru/sale/flat/307757487/;Химки};sale;flat;1;3;1;34.9;3650000;Прикубанский; Им. Сорока А.М.;4/1;;
Объединение Застройщиков;representative_developer;https://rostov.cian.ru/sale/flat/303510623/;Химки};sale;flat;1;9;1;34.3;3670100;;;;;Авиа Парк
Объединение Застройщиков;representative_developer;https://rostov.cian.ru/sale/flat/295992699/;Химки};sale;flat;10;14;1;31.73;3712410;Батайск; Родная;;;Пульс
Единение;developer;https://tolyatti.cian.ru/sale/flat/301516182/;Химки};sale;flat;1;9;1;33.525;3721275;Автозаводский;18А кв-л;18А кв-л;;Автограф
Этажи Краснодар;real_estate_agent;https://krasnodar.cian.ru/sale/flat/307757530/;Химки};sale;flat;11;19;1;37.5;3900000;Прикубанский; Дубравная;1;;Открытие
Самолет Плюс Степная;real_estate_agent;https://krasnodar.cian.ru/sale/flat/297989296/;Химки};sale;flat;16;16;1;35.9;3920000;Прикубанский; Западный обход;65к1;;ISAY-ПАРК
Этажи Краснодар;real_estate_agent;https://krasnodar.cian.ru/sale/flat/307757468/;Химки};sale;flat;5;16;1;35.9;3900000;Прикубанский; Дубравная;15;;Молодежный
Объединение Застройщиков;representative_developer;https://rostov.cian.ru/sale/flat/294044105/;Химки};sale;flat;1;9;1;34.7;3990500;Батайск;Комсомольская ;133к1;;Комсомольский
Агентство недвижимости Виктории Бердышевой;real_estate_agent;https://spb.cian.ru/sale/flat/307645532/;Химки};sale;flat;4;10;1;32.6;4000000;Петродворцовый;Ботаническая ;18к2;;
Этажи Краснодар;real_estate_agent;https://krasnodar.cian.ru/sale/flat/307757501/;Химки};sale;flat;4;17;1;35.3;4200000;мкр. Восточно-Кругликовский; Имени 40-летия Победы;109;;Возрождение (Краснодар)
Этажи Краснодар;real_estate_agent;https://krasnodar.cian.ru/sale/flat/307757475/;Химки};sale;flat;1;16;1;40.0;4340000;мкр. Восточно-Кругликовский; Им. Героя Яцкова И.В.;20;;Восточный
Метраж;real_estate_agent;https://rostov.cian.ru/sale/flat/305139592/;Химки};sale;flat;7;10;1;41.0;4300000;Ворошиловский; Орбитальная;42;;
Девелопмент-Юг;real_estate_agent;https://krasnodar.cian.ru/sale/flat/287243789/;Химки};sale;flat;4;24;1;47.0;4300000;мкр. Гидростроителей; Автолюбителей;1Дк3;;Парусная регата
Этажи Краснодар;real_estate_agent;https://krasnodar.cian.ru/sale/flat/307757505/;Химки};sale;flat;21;23;1;33.8;4300000;Прикубанский; Конгрессная;41к1;;
NovaStroy;developer;https://kazan.cian.ru/sale/flat/297525204/;Химки};sale;flat;1;9;1;31.98;4317300;с. Новая Тура; Дорожная;;;ТураНова
Этажи Краснодар;real_estate_agent;https://krasnodar.cian.ru/sale/flat/307757498/;Химки};sale;flat;1;3;1;35.8;4350000;мкр. РИП; Корчагинцев;6Е;;
Самолет Плюс Степная;real_estate_agent;https://krasnodar.cian.ru/sale/flat/306595476/;Химки};sale;flat;3;3;1;45.0;4380000;2-я Площадка мкр; Ветеранов;83к2;;
Объединение Застройщиков;representative_developer;https://rostov.cian.ru/sale/flat/303333274/;Химки};sale;flat;5;9;1;35.72;4357840;;;;;Вишневый сад
Девелопмент-Юг;real_estate_agent;https://krasnodar.cian.ru/sale/flat/308707340/;Химки};sale;flat;15;16;1;40.0;4400000;мкр. Гидростроителей; Дмитрия Благоева;29к2;;
Самолет Плюс Степная;real_estate_agent;https://krasnodar.cian.ru/sale/flat/306595485/;Химки};sale;flat;15;24;1;33.9;4430000;Прикубанский; Героя Пешкова;14к5;;Парк Победы
Этажи Краснодар;real_estate_agent;https://krasnodar.cian.ru/sale/flat/307757477/;Химки};sale;flat;11;24;1;35.5;4400000;мкр. Славянский; Заполярная;39к9;;
Объединение Застройщиков;representative_developer;https://rostov.cian.ru/sale/flat/304076038/;Химки};sale;flat;4;4;1;47.7;4535000;Батайск; Котова;12к2;;Микрорайон Прибрежный
Этажи Краснодар;real_estate_agent;https://krasnodar.cian.ru/sale/flat/307757502/;Химки};sale;flat;2;18;1;41.6;4550000;мкр. РИП;Московская ;144к2;;
Объединение Застройщиков;representative_developer;https://rostov.cian.ru/sale/flat/297678771/;Химки};sale;flat;16;24;1;41.7;4593600;Первомайский;Белокалитвинская ;1А;;Созвездие
Мария Савина;realtor;https://rostov.cian.ru/sale/flat/307822534/;Химки};sale;flat;2;14;1;37.0;4600000;Батайск;Северная ;2Ак2;;Северная Звезда
Строй-Амонд;developer;https://samara.cian.ru/sale/flat/289770963/;Химки};sale;flat;11;20;1;50.1;4659300;Куйбышевский;Волгарь жилрайон;;Алабинская;Артхолл
Объединение Застройщиков;representative_developer;https://rostov.cian.ru/sale/flat/291780469/;Химки};sale;flat;15;18;1;35.7;4676700;Батайск; Урицкого;65;;65
Этажи Краснодар;real_estate_agent;https://krasnodar.cian.ru/sale/flat/307757490/;Химки};sale;flat;4;9;1;35.8;4700000;мкр. ККБ;Российская ;134;;
МСК;developer;https://rostov.cian.ru/sale/flat/276741591/;Химки};sale;flat;13;24;1;35.83;4729560;Ворошиловский;;;;Легенда Ростова
МАВИС;developer;https://spb.cian.ru/sale/flat/300946683/;Химки};sale;flat;2;18;1;30.34;4842264;;;;Девяткино;Авиатор ЖК
Доннефтестрой;developer;https://rostov.cian.ru/sale/flat/297941763/;Химки};sale;flat;11;15;1;36.8;4857600;;;;;Флора
МСК;developer;https://rostov.cian.ru/sale/flat/284296729/;Химки};sale;flat;1;26;1;34.81;4908210;Железнодорожный;Привокзальная ;9;;Royal Towers
ID 78754242;homeowner;https://krasnodar.cian.ru/sale/flat/301880352/;Химки};sale;flat;9;16;1;30.4;5000000;Прикубанский; Ивана Беличенко;103/1;;
Этажи Краснодар;real_estate_agent;https://krasnodar.cian.ru/sale/flat/307762923/;Химки};sale;flat;7;8;1;34.3;5050000;мкр. Славянский; Красных Партизан;1/4к13;;Светлоград
