author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
Alliance Agency Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/298254403/;Мытищи};sale;flat;4;33;1;42.9;23600000;Останкинский; Годовикова;11к2;Алексеевская;iLove
White Group;developer;https://ekb.cian.ru/sale/flat/305194970/;Мытищи};sale;flat;2;4;1;24.22;3867000;Ленинский;;;Чкаловская;Центральный парк ЖК
ХОРЕКА ИНВЕСТ;real_estate_agent;https://www.cian.ru/sale/flat/305694039/;Мытищи};sale;flat;22;22;1;19.4;8880000;Тропарево-Никулино;Ленинский проспект;158;Юго-Западная;
LEGENDA Development;developer;https://spb.cian.ru/sale/flat/306641691/;Мытищи};sale;flat;8;10;1;35.79;12755556;Василеостровский;Кожевенная линия;;Горный институт;LEGENDA Васильевского
НОВОСТРОЙ-ЮГ;developer;https://rostov.cian.ru/sale/flat/296504787/;Мытищи};sale;flat;2;8;1;42.78;4962480;Аксай; Луначарского;52;;Простор
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/303370372/;Мытищи};sale;flat;4;8;1;57.0;68900000;Таганский;Тессинский переулок;1;Чкаловская;Тессинский, 1
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/308354835/;Мытищи};sale;flat;3;8;1;25.9;9990000;Аэропорт;Большой Коптевский проезд;3С7;Красный Балтиец;
ИНСИТИ девелопмент;developer;https://krasnodar.cian.ru/sale/flat/304199245/;Мытищи};sale;flat;19;21;1;40.56;6296697;;;;;Микрорайон Образцово
Msk Estate;real_estate_agent;https://lyubertsy.cian.ru/sale/flat/308751355/;Мытищи};sale;flat;3;4;1;20.2;4040000;;Октябрьский проспект;403;Панки;
House Estate;real_estate_agent;https://spb.cian.ru/sale/flat/304313645/;Мытищи};sale;flat;1;5;1;40.9;9100000;Пушкинский; Кокколевская;14к2;Купчино;Образцовый квартал 9
Корпорация Маяк;developer;https://ekb.cian.ru/sale/flat/304157515/;Мытищи};sale;flat;4;17;1;46.8;10057975;Октябрьский; Декабристов;20;Геологическая;Архитектон
ХОРЕКА ИНВЕСТ;real_estate_agent;https://www.cian.ru/sale/flat/294621795/;Мытищи};sale;flat;22;22;1;19.4;8780000;Тропарево-Никулино;Ленинский проспект;158;Юго-Западная;
Good Real Estate;real_estate_agent;https://krasnodar.cian.ru/sale/flat/273858094/;Мытищи};sale;flat;5;18;1;34.0;3900000;мкр. РИП;Московская ;118к2;;Притяжение
Магазин новостроек;representative_developer;https://krasnodar.cian.ru/sale/flat/308161794/;Мытищи};sale;flat;5;9;1;25.0;4775000;Прикубанский; Западный обход;42лит2/8;;Sport Village
МОИС;real_estate_agent;https://ramenskoye.cian.ru/sale/flat/301159695/;Мытищи};sale;flat;4;17;1;32.1;6280000;Северный; Семейная;6;Ипподром;Десятка
Альтера;real_estate_agent;https://kazan.cian.ru/sale/flat/306791213/;Мытищи};sale;flat;4;5;1;32.7;3500000;Кировский;Хибинская ;10;Козья слобода;
Магазин новостроек;representative_developer;https://krasnodar.cian.ru/sale/flat/307545290/;Мытищи};sale;flat;14;16;1;39.02;4850000;Прикубанский; Имени Героя Советского Союза Дмитрия Мирошниченко;43;;Квартал №6
Msk Estate;real_estate_agent;https://www.cian.ru/sale/flat/308525825/;Мытищи};sale;flat;22;22;1;17.2;8780000;Тропарево-Никулино;Ленинский проспект;158;Юго-Западная;
Whitewill Москва-Сити;real_estate_agent;https://www.cian.ru/sale/flat/297087850/;Мытищи};sale;flat;51;75;1;123.0;85000000;Пресненский;1-й Красногвардейский проезд;15;Деловой центр;Меркурий Тауэр
Магазин новостроек;representative_developer;https://krasnodar.cian.ru/sale/flat/301286091/;Мытищи};sale;flat;4;5;1;35.7;3927000;Прикубанский; Имени Валерия Вишневецкого;7;;Гармония
Msk Estate;real_estate_agent;https://lyubertsy.cian.ru/sale/flat/308751357/;Мытищи};sale;flat;3;4;1;28.4;5680000;;Октябрьский проспект;403;Панки;
4ROOMS;real_estate_agent;https://spb.cian.ru/sale/flat/301160214/;Мытищи};sale;flat;16;22;1;35.4;9950000;Красногвардейский;проспект Энергетиков;11к5;Ладожская;ЗимаЛето
Доннефтестрой;developer;https://rostov.cian.ru/sale/flat/298762688/;Мытищи};sale;flat;2;19;1;34.9;4557940;Советский;проспект Маршала Жукова;26к4;;Западные Аллеи
Арт Риэлти;real_estate_agent;https://www.cian.ru/sale/flat/308490659/;Мытищи};sale;flat;12;12;1;42.06;20600000;Покровское-Стрешнево;Летная ;95Бк2;Спартак;ÁLIA
ТСН Владис;real_estate_agent;https://ivanteyevka.cian.ru/sale/flat/307865768/;Мытищи};sale;flat;8;19;1;36.6;5500000;Ивантеевка; Бережок;;;
ЭНКО;developer;https://tyumen.cian.ru/sale/flat/303659966/;Мытищи};sale;flat;2;16;1;35.8;5178000;;;;;Мириады город в принципах ЭНКО
ХОРЕКА ИНВЕСТ;real_estate_agent;https://www.cian.ru/sale/flat/305694241/;Мытищи};sale;flat;22;22;1;20.0;9770000;Тропарево-Никулино;Ленинский проспект;158;Юго-Западная;
BR Group;real_estate_agent;https://spb.cian.ru/sale/flat/299761639/;Мытищи};sale;flat;3;4;1;31.3;7400000;Красносельский; Ивана Куликова;12;Проспект Ветеранов;Солнечный город. Резиденции
GloraX;developer;https://spb.cian.ru/sale/flat/308464992/;Мытищи};sale;flat;8;9;1;30.99;12419999;Адмиралтейский; Шкапина;15;Балтийская;GloraX Балтийская
Msk Estate;real_estate_agent;https://www.cian.ru/sale/flat/308525823/;Мытищи};sale;flat;22;22;1;16.0;8880000;Тропарево-Никулино;Ленинский проспект;158;Юго-Западная;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/307777998/;Мытищи};sale;flat;25;38;1;34.7;17500000;Западное Дегунино;Ильменский проезд;14к8;Селигерская;Селигер Сити
Перспектива;developer;https://krym.cian.ru/sale/flat/305496473/;Мытищи};sale;flat;5;14;1;84.6;20189472;;;;;Апарт-комплекс LETTO
Msk Estate;real_estate_agent;https://www.cian.ru/sale/flat/308525822/;Мытищи};sale;flat;22;22;1;14.3;8280000;Тропарево-Никулино;Ленинский проспект;158;Юго-Западная;
Good Real Estate;real_estate_agent;https://krasnodar.cian.ru/sale/flat/299851923/;Мытищи};sale;flat;5;16;1;42.0;4000000;мкр. 9-й километр;проезд Репина;3/1к3;;
Магазин новостроек;representative_developer;https://sochi.cian.ru/sale/flat/306039792/;Мытищи};sale;flat;8;11;1;30.0;18634500;Центральный; Полтавская;21А;;Море
ХОРЕКА ИНВЕСТ;real_estate_agent;https://www.cian.ru/sale/flat/296124514/;Мытищи};sale;flat;22;22;1;17.2;8780000;Тропарево-Никулино;Ленинский проспект;158;Юго-Западная;
Арт Риэлти;real_estate_agent;https://www.cian.ru/sale/flat/306021420/;Мытищи};sale;flat;23;27;1;38.4;15300000;Западное Дегунино; Летчика Осканова;6;Верхние Лихоборы;Тринити-2
РИСАН;developer;https://penza.cian.ru/sale/flat/297652805/;Мытищи};sale;flat;2;16;1;48.7;6038800;Ленинский;Революционная ;с34;;Urban-квартал SVOBODA
ONE Company;real_estate_agent;https://www.cian.ru/sale/flat/300171400/;Мытищи};sale;flat;22;22;1;17.2;9110000;Тропарево-Никулино;Ленинский проспект;158;Юго-Западная;
ID 12446715;homeowner;https://samara.cian.ru/sale/flat/307632916/;Мытищи};sale;flat;10;14;1;52.0;10500000;Железнодорожный;Никитинская ;30;Алабинская;
Магазин новостроек;representative_developer;https://sochi.cian.ru/sale/flat/302435178/;Мытищи};sale;flat;2;4;1;33.4;61790000;Центральный;Курортный проспект;31;;Гранд Каскад
Estes;real_estate_agent;https://www.cian.ru/sale/flat/307590623/;Мытищи};sale;flat;18;22;1;43.4;19500000;Щукино;Большой Волоколамский проезд;23;Стрешнево;Комплекс апартаментов B’aires
AUTHOR DEVELOPMENT;developer;https://khotkovo.cian.ru/sale/flat/299022995/;Мытищи};sale;flat;6;9;1;32.0;4595200;Хотьково; Михеенко;25к7;;Олимп
Альян;real_estate_agent;https://krym.cian.ru/sale/flat/307306984/;Мытищи};sale;flat;2;5;1;29.5;4600000;;;;;
Rich Life;real_estate_agent;https://yaroslavl.cian.ru/sale/flat/295145563/;Мытищи};sale;flat;3;7;1;41.6;4784000;Дзержинский; Спасская;6;;Наследие
МСК;developer;https://rostov.cian.ru/sale/flat/225751095/;Мытищи};sale;flat;24;26;1;33.4;4843000;Первомайский; Раздорская;2А;;Грин Парк
Первый Трест;developer;https://ufa.cian.ru/sale/flat/303625430/;Мытищи};sale;flat;8;32;1;23.03;4870800;Советский;Зеленая Роща жилрайон;;;Урбаника ЖК
ID 123388923;homeowner;https://krasnodar.cian.ru/sale/flat/308714040/;Мытищи};sale;flat;7;18;1;39.87;5000000;;;;;Родные Просторы
Лариса Лелеко;realtor;https://omsk.cian.ru/sale/flat/306144096/;Мытищи};sale;flat;7;9;1;41.0;5300000;мкр. Амурский;Барнаульская ;97к1;;
Алексей Шнейдер;realtor;https://ekb.cian.ru/sale/flat/307339246/;Мытищи};sale;flat;5;16;1;33.4;5400000;Чкаловский; Чемпионов;5;Ботаническая;
Девелопмент-Юг;real_estate_agent;https://krasnodar.cian.ru/sale/flat/290165473/;Мытищи};sale;flat;12;24;1;41.0;5500000;Прикубанский; Конгрессная;31;;
Интергрупп;developer;https://spb.cian.ru/sale/flat/300485999/;Мытищи};sale;flat;6;9;1;36.72;5571760;Колпинский;Заречье тер.;;Рыбацкое;Квартал Заречье
Стройспецмонтаж;developer;https://www.cian.ru/sale/flat/300986212/;Мытищи};sale;flat;4;9;1;42.1;5600000;;;;;Мой город
РИСАН;developer;https://penza.cian.ru/sale/flat/296802866/;Мытищи};sale;flat;7;23;1;40.6;5684000;Ленинский;;;;Центральный квартал Скала Сити ЖК
Девелопмент-Юг;real_estate_agent;https://krasnodar.cian.ru/sale/flat/292155911/;Мытищи};sale;flat;4;5;1;48.1;5747850;Прикубанский; Имени Валерия Вишневецкого;9к3;;
ID 85641050;homeowner;https://spb.cian.ru/sale/flat/306698521/;Мытищи};sale;flat;5;5;1;35.7;5750000;Невский;Октябрьская набережная;122К4;Ломоносовская;
ID 269655;realtor;https://podolsk.cian.ru/sale/flat/269054565/;Мытищи};sale;flat;2;14;1;39.0;5850000;; Академика Доллежаля;22;Подольск;
Ю-Питер;real_estate_agent;https://spb.cian.ru/sale/flat/285602322/;Мытищи};sale;flat;11;26;1;46.0;6250000;Пушкинский; Окуловская;8;Купчино;Шушары
РИСАН;developer;https://penza.cian.ru/sale/flat/278000692/;Мытищи};sale;flat;3;16;1;48.7;6331000;Ленинский;Революционная ;с34;;Urban-квартал SVOBODA
Магазин новостроек;representative_developer;https://krasnodar.cian.ru/sale/flat/294767483/;Мытищи};sale;flat;13;20;1;50.9;6362500;Имени Демьяна Бедного жилмассив; Степная;1/1;;Мозаика
Вектор;developer;https://odintsovo.cian.ru/sale/flat/303626639/;Мытищи};sale;flat;1;4;1;30.5;6967000;;;;;Одинцовские кварталы
Кристалл;real_estate_agent;https://spb.cian.ru/sale/flat/304199034/;Мытищи};sale;flat;4;11;1;33.2;7200000;Калининский;проспект Просвещения;53к1Д;Гражданский проспект;
Новые Ватутинки;developer;https://www.cian.ru/sale/flat/303067736/;Мытищи};sale;flat;2;9;1;34.1;8442000;;;;Кедровая;Новые Ватутинки, мкр. Заречный
CENTURY 21 Перспектива;real_estate_agent;https://lyubertsy.cian.ru/sale/flat/308094762/;Мытищи};sale;flat;20;22;1;37.8;9000000;; Кирова;9к1;Жулебино;Ареал
Инвест груп;developer;https://mytishchi.cian.ru/sale/flat/299593889/;Мытищи};sale;flat;7;25;1;38.76;9146890;;;;Медведково;Кит 2 ЖК
Первый Трест;developer;https://ufa.cian.ru/sale/flat/293354725/;Мытищи};sale;flat;32;33;1;31.28;9218800;Советский;бульвар Ибрагимова;90/2;;Grand&Grand
Риверхаус;developer;https://shchyolkovo.cian.ru/sale/flat/302077761/;Мытищи};sale;flat;16;20;1;46.6;9320000;;Советская ;60;Первомайская;River House
Магазин новостроек;representative_developer;https://sochi.cian.ru/sale/flat/301730882/;Мытищи};sale;flat;1;10;1;50.7;11407500;Лазаревский;;;;Мармелад
ID 123034424;homeowner;https://anapa.cian.ru/sale/flat/308288916/;Мытищи};sale;flat;17;20;1;42.5;11475000;;;;;Центральный
Элитный берег;real_estate_agent;https://sochi.cian.ru/sale/flat/301255367/;Мытищи};sale;flat;2;3;1;38.0;12000000;Красная Поляна пгт; Волоколамская;84;;
Юлия Токарь;realtor;https://krym.cian.ru/sale/flat/308132479/;Мытищи};sale;flat;3;9;1;48.8;12200000;Ялта; Дражинского;45А;;Sky Plaza 3.0
ЛСР Санкт-Петербург;developer;https://spb.cian.ru/sale/flat/301967730/;Мытищи};sale;flat;2;11;1;37.6;12923120;Адмиралтейский;Измайловское;;Фрунзенская;ЛСР. Измайловский
Магазин новостроек;representative_developer;https://sochi.cian.ru/sale/flat/302788690/;Мытищи};sale;flat;5;5;1;23.1;14784000;Лазаревский;;;;Alean Resort Montvert
Century 21 Premium Property;real_estate_agent;https://www.cian.ru/sale/flat/301859610/;Мытищи};sale;flat;13;24;1;36.8;17750000;Донской;;к3;Верхние котлы;Новоданиловская 8 ЖК
SENATOR;developer;https://spb.cian.ru/sale/flat/300245913/;Мытищи};sale;flat;4;12;1;47.7;18216375;Курортный;Приморское шоссе;570Л;;МФК Морская ривьера
ОГРК;real_estate_agent;https://www.cian.ru/sale/flat/305172078/;Мытищи};sale;flat;35;41;1;42.1;22890000;Хорошево-Мневники;Шелепихинская набережная;34к5;Шелепиха;Сердце Столицы
Магазин новостроек;representative_developer;https://sochi.cian.ru/sale/flat/303685478/;Мытищи};sale;flat;4;11;1;44.1;23593500;Хостинский; Шоссейная;11/1;;Горка
MONEYARD;real_estate_agent;https://www.cian.ru/sale/flat/307717432/;Мытищи};sale;flat;19;43;1;38.55;24500000;Хорошево-Мневники;Шелепихинская набережная;40к2;Шелепиха;Sydney City
Dominanta;developer;https://www.cian.ru/sale/flat/303086921/;Мытищи};sale;flat;40;41;1;45.52;35278000;Раменки;1-й Сетуньский проезд;вл8;Кутузовская;Hide
Магазин новостроек;representative_developer;https://sochi.cian.ru/sale/flat/302435177/;Мытищи};sale;flat;2;4;1;33.4;61790000;Центральный;Курортный проспект;31;;Гранд Каскад
ID 18077107;homeowner;https://vologda.cian.ru/sale/flat/307207341/;Мытищи};sale;flat;1;3;1;34.7;1400000;д. Юрово; Центральная;9;;
АЯКС Ярославль;real_estate_agent;https://yaroslavl.cian.ru/sale/flat/305061114/;Мытищи};sale;flat;4;5;1;30.1;2000000;Заволжский;Спартаковская ;3;;
АЯКС Ярославль;real_estate_agent;https://yaroslavl.cian.ru/sale/flat/305870397/;Мытищи};sale;flat;4;8;1;21.7;2333618;Заволжский;Шандорная ;14;;Адмирал
АЯКС Ярославль;real_estate_agent;https://yaroslavl.cian.ru/sale/flat/305870394/;Мытищи};sale;flat;3;8;1;21.7;2333618;Заволжский;Шандорная ;14;;Адмирал
АЯКС Ярославль;real_estate_agent;https://yaroslavl.cian.ru/sale/flat/307776573/;Мытищи};sale;flat;4;5;1;30.6;2700000;Заволжский; Лебедева;9к4;;
РИСАН;developer;https://penza.cian.ru/sale/flat/291733097/;Мытищи};sale;flat;1;17;1;36.5;3175500;Октябрьский; Минская;25;;Соседи
АЯКС Ярославль;real_estate_agent;https://yaroslavl.cian.ru/sale/flat/308706979/;Мытищи};sale;flat;4;9;1;31.2;3300000;Дзержинский;Ленинградский проспект;111;;
АЯКС Ярославль;real_estate_agent;https://yaroslavl.cian.ru/sale/flat/300686872/;Мытищи};sale;flat;5;5;1;29.0;3300000;Ленинский; Свердлова;79А;;
Северная Компания;developer;https://ryazan.cian.ru/sale/flat/298206155/;Мытищи};sale;flat;2;21;1;25.08;3401800;Московский;4-й мкр;4-й мкр;;Тринити
АЯКС Ярославль;real_estate_agent;https://yaroslavl.cian.ru/sale/flat/308164171/;Мытищи};sale;flat;2;8;1;36.7;3493473;Заволжский;Шандорная ;14;;Адмирал
АЯКС Ярославль;real_estate_agent;https://yaroslavl.cian.ru/sale/flat/305770701/;Мытищи};sale;flat;1;4;1;34.0;3550000;Фрунзенский; Талалихина;8;;Классика
Капитал;developer;https://tula.cian.ru/sale/flat/299598952/;Мытищи};sale;flat;6;10;1;27.56;3554413;;;;;Пряничная слобода
Альянс;developer;https://penza.cian.ru/sale/flat/294661240/;Мытищи};sale;flat;2;12;1;40.0;3600000;;;;;Семейный
РИСАН;developer;https://penza.cian.ru/sale/flat/291733456/;Мытищи};sale;flat;1;16;1;41.7;3753000;Октябрьский;;;;Лэйк Таун ЖК
РИСАН;developer;https://penza.cian.ru/sale/flat/296802144/;Мытищи};sale;flat;1;24;1;33.4;3941200;Первомайский;проезд 2-й Свердлова;4;;Модернист
Термодом;developer;https://penza.cian.ru/sale/flat/299724201/;Мытищи};sale;flat;2;17;1;43.4;4129250;;;;;Созвездие
РИСАН;developer;https://penza.cian.ru/sale/flat/293059196/;Мытищи};sale;flat;2;16;1;44.0;4488000;Октябрьский;;;;Лэйк Таун ЖК
ID 48286940;homeowner;https://volgograd.cian.ru/sale/flat/308890159/;Мытищи};sale;flat;6;16;1;39.8;4500000;Советский; Тимирязева;17А;;Новый Свет
Антон Мартынов;realtor;https://volgograd.cian.ru/sale/flat/307095705/;Мытищи};sale;flat;1;4;1;32.0;5700000;Центральный; Пушкина;12;;
РИСАН;developer;https://penza.cian.ru/sale/flat/296802868/;Мытищи};sale;flat;7;23;1;43.3;5758900;Ленинский;;;;Центральный квартал Скала Сити ЖК
ЖК Пушкин;developer;https://kaluga.cian.ru/sale/flat/287212119/;Мытищи};sale;flat;2;19;1;48.44;6532863;Обнинск;Белкинская ;34;;Пушкин
Альян;real_estate_agent;https://krym.cian.ru/sale/flat/307215939/;Мытищи};sale;flat;16;17;1;46.3;10900000;Алушта;переулок Заводской;8;;Алушта-Престиж
ID 104154272;homeowner;https://nn.cian.ru/sale/flat/301079102/;Мытищи};sale;flat;1;2;1;25.3;3099000;Автозаводский;Коломенская ;7;Парк культуры;
Агидель-ИнвестСтрой;developer;https://ufa.cian.ru/sale/flat/299601581/;Мытищи};sale;flat;2;25;1;31.32;3288600;Орджоникидзевский;Кремлевская ;50/3;;Черника
Доннефтестрой;developer;https://rostov.cian.ru/sale/flat/303259731/;Мытищи};sale;flat;15;15;1;34.9;4013500;;;;;Флора
Средний 106;real_estate_agent;https://spb.cian.ru/sale/flat/303213510/;Мытищи};sale;flat;9;11;1;40.5;4100000;;;;;
Магазин новостроек;representative_developer;https://krasnodar.cian.ru/sale/flat/270890007/;Мытищи};sale;flat;16;17;1;35.03;4203600;мкр. РИП;Российская ;267к5;;Оникс
ТОЧНО;developer;https://krasnodar.cian.ru/sale/flat/296752336/;Мытищи};sale;flat;2;18;1;24.62;4333120;;;;;Родные Просторы
ПСК-6;developer;https://ufa.cian.ru/sale/flat/280246208/;Мытищи};sale;flat;3;16;1;25.93;4537750;Ленинский; Аксакова;81;;Аксаковский
BR Group;real_estate_agent;https://spb.cian.ru/sale/flat/295475530/;Мытищи};sale;flat;9;22;1;33.4;4700000;д. Новосаратовка; Первых;2к3;;Город Первых
Жилой Квартал;developer;https://ufa.cian.ru/sale/flat/300730101/;Мытищи};sale;flat;1;8;1;42.78;4792445;с. Михайловка; Ленина;42/1;;Малина
MARINOVA estate;real_estate_agent;https://spb.cian.ru/sale/flat/308566815/;Мытищи};sale;flat;7;8;1;42.19;15610300;Невский;проспект Обуховской обороны;36;Елизаровская;Astra Marine на набережной
SaFri;real_estate_agent;https://spb.cian.ru/sale/flat/308830127/;Мытищи};sale;flat;8;9;1;43.7;18135500;Петроградский;Петровский проспект;24к3;Крестовский остров;Петровская ривьера
ПСК-6;developer;https://ufa.cian.ru/sale/flat/299760926/;Мытищи};sale;flat;4;25;1;141.9;19154000;Октябрьский; 50 лет СССР;34;;Статус
BEYOND. ex-Engel Volkers;real_estate_agent;https://spb.cian.ru/sale/flat/306786403/;Мытищи};sale;flat;7;9;1;47.0;25500000;Петроградский;Ждановская ;29;Чкаловская;Идеальный мир
Vitamin realty;real_estate_agent;https://sochi.cian.ru/sale/flat/308070989/;Мытищи};sale;flat;5;6;1;47.0;29000000;Красная Поляна пгт; Турчинского;10;;Зимняя сказка
ID 112159434;homeowner;https://tver.cian.ru/sale/flat/307424656/;Мытищи};sale;flat;2;5;1;33.0;600000;;;;;
InCity;real_estate_agent;https://volgograd.cian.ru/sale/flat/302728060/;Мытищи};sale;flat;5;5;1;29.0;1900000;Волжский; Кирова;14А;;
Оксана Васильева;realtor;https://novgorod.cian.ru/sale/flat/308098157/;Мытищи};sale;flat;5;5;1;39.3;3600000;Великий Новгород;Батецкая ;21;;
ID 102711324;homeowner;https://khimki.cian.ru/sale/flat/303579322/;Мытищи};sale;flat;2;4;1;29.0;3690000;;;;;
ID 12876723;representative_developer;https://penza.cian.ru/sale/flat/302538743/;Мытищи};sale;flat;5;9;1;33.9;3688000;;;;;Второе дыхание
Северная Компания;developer;https://ryazan.cian.ru/sale/flat/303065582/;Мытищи};sale;flat;1;16;1;26.7;3650200;Московский;;;;Бирюзова Парк ЖК
Исток;real_estate_agent;https://saratov.cian.ru/sale/flat/305732188/;Мытищи};sale;flat;3;10;1;42.2;3750000;Кировский; Имени К.П. Панченко;8;;10-й Микрорайон
Мария Юрова;realtor;https://volgograd.cian.ru/sale/flat/299113153/;Мытищи};sale;flat;2;5;1;32.4;3800000;Центральный;Голубинская ;18;;
ID 96879442;homeowner;https://lipetsk.cian.ru/sale/flat/305701795/;Мытищи};sale;flat;19;21;1;45.7;3890000;мкр. Елецкий;Елецкое шоссе;5;;
Самолет Плюс - Новый Дом;real_estate_agent;https://vladikavkaz.cian.ru/sale/flat/308281024/;Мытищи};sale;flat;1;9;1;48.0;4120000;Северо-Западный; Алихана Гагкаева;19/2;;
Галакс Плюс;developer;https://noginsk.cian.ru/sale/flat/297074582/;Мытищи};sale;flat;16;17;1;25.5;4307800;Ногинск; Юбилейная;4А;;Истомкино
ID 14081279;unknown;https://stavropol.cian.ru/sale/flat/306891565/;Мытищи};sale;flat;6;9;1;35.3;4300000;Ессентуки; Шмидта;100;;4 сезона
Rich Life;real_estate_agent;https://yaroslavl.cian.ru/sale/flat/295171550/;Мытищи};sale;flat;4;8;1;39.04;4446000;Дзержинский; Спасская;6;;Наследие
Марина Добровольская;realtor;https://losino-petrovskiy.cian.ru/sale/flat/308874785/;Мытищи};sale;flat;7;16;1;40.0;4500000;Свердловский рп; Молодежная;3;;
Атмосфера;developer;https://kemerovo.cian.ru/sale/flat/291942733/;Мытищи};sale;flat;7;15;1;29.4;4645200;Ленинский;;;;Уютный Квартал ЖК
Недвижимость 24;real_estate_agent;https://penza.cian.ru/sale/flat/306895923/;Мытищи};sale;flat;14;17;1;39.8;4850000;Октябрьский; 65-летия Победы;24;;
Недвижимость 24;real_estate_agent;https://penza.cian.ru/sale/flat/298330296/;Мытищи};sale;flat;16;16;1;45.33;4850000;Октябрьский;Ладожская ;9;;Лермонтов
ХОРЕКА ИНВЕСТ;real_estate_agent;https://odintsovo.cian.ru/sale/flat/308253115/;Мытищи};sale;flat;3;17;1;22.58;5120918;; Чистяковой;8с2;Сколково;Гостиничный комплекс Аметист
ID 12876723;representative_developer;https://penza.cian.ru/sale/flat/297717486/;Мытищи};sale;flat;10;16;1;46.76;5143600;Ленинский;Памятник Победы мкр;;;Тимирязевский
Железно;developer;https://kirov.cian.ru/sale/flat/300148456/;Мытищи};sale;flat;3;8;1;38.0;5198400;Ленинский;;;;Знак ЖК
ID 118841977;homeowner;https://voronezh.cian.ru/sale/flat/306970610/;Мытищи};sale;flat;15;16;1;49.0;5250000;Коминтерновский; Антонова-Овсеенко;29;;
ID 63234286;homeowner;https://kaliningrad.cian.ru/sale/flat/307103122/;Мытищи};sale;flat;1;5;1;37.2;5780000;Центральный;Косогорная ;2;;
ДСС;developer;https://kaliningrad.cian.ru/sale/flat/267374378/;Мытищи};sale;flat;9;17;1;40.9;5988000;Ленинградский;Солдатская ;9к3;;Высота 56
ДОМ СТРИТ;real_estate_agent;https://sevastopol.cian.ru/sale/flat/284616459/;Мытищи};sale;flat;1;2;1;30.0;6600000;Ленинский; Ленина;32;;
Этажи Москва;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/308192211/;Мытищи};sale;flat;5;23;1;36.8;6800000;;Парковая ;46к1;Водники;Бригантина
Самолет Плюс Красноярск Центр;real_estate_agent;https://krasnoyarsk.cian.ru/sale/flat/286652778/;Мытищи};sale;flat;12;16;1;41.7;6800000;Октябрьский; Академика Киренского;116;;
Олеся Боярова;realtor;https://odintsovo.cian.ru/sale/flat/307781863/;Мытищи};sale;flat;4;8;1;37.0;6950000;;;;;Лайково
ФСК Агент;real_estate_agent;https://vidnoye.cian.ru/sale/flat/295310562/;Мытищи};sale;flat;10;16;1;42.6;7200000;Поляна СНТ; Вишневая;;;Римский
ЖилСервис;real_estate_agent;https://omsk.cian.ru/sale/flat/305460115/;Мытищи};sale;flat;1;15;1;36.0;7390000;Центральный; Успенского;31Б;;
Кассиопея;real_estate_agent;https://stavropol.cian.ru/sale/flat/299720899/;Мытищи};sale;flat;5;10;1;37.0;7400000;Пятигорск; Адмиральского;1А;;
ID 46285934;unknown;https://blagoveschensk.cian.ru/sale/flat/300583927/;Мытищи};sale;flat;3;9;1;44.1;7717500;Благовещенск;Конная ;150;;
PROНЕДВИЖИМОСТЬ;real_estate_agent;https://www.cian.ru/sale/flat/307538846/;Мытищи};sale;flat;1;12;1;30.7;8500000;Люблино;Белореченская ;15;Люблино;
do A.S.A.P.;real_estate_agent;https://www.cian.ru/sale/flat/303135901/;Мытищи};sale;flat;23;25;1;27.3;10500000;Метрогородок;Тагильская ;2к1;Бульвар Рокоссовского;Сиреневый парк
Этажи Москва;real_estate_agent;https://dolgoprudny.cian.ru/sale/flat/308568163/;Мытищи};sale;flat;9;18;1;44.0;10550000;;Московская ;56к3;Водники;Московские водники
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/303309482/;Мытищи};sale;flat;11;19;1;35.5;11800000;;бульвар Андрея Тарковского;11;Рассказовка;Рассказово
ID 73038306;real_estate_agent;https://www.cian.ru/sale/flat/308747567/;Мытищи};sale;flat;16;16;1;37.5;12100000;Западное Дегунино; Маршала Федоренко;16/2к2;Ховрино;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/308050875/;Мытищи};sale;flat;12;14;1;40.3;12300000;; Александры Монаховой;43к2;Потапово;
Dream Realty;real_estate_agent;https://www.cian.ru/sale/flat/303256815/;Мытищи};sale;flat;14;16;1;34.6;14400000;Хорошевский; Поликарпова;19К2;Беговая;
Isaev Estate;real_estate_agent;https://www.cian.ru/sale/flat/308279827/;Мытищи};sale;flat;2;23;1;55.0;15500000;Перово;шоссе Энтузиастов;86Ак1;Новогиреево;PerovSky
Century 21 Premium Property;real_estate_agent;https://www.cian.ru/sale/flat/300890421/;Мытищи};sale;flat;7;40;1;43.4;20800000;Даниловский;бульвар Братьев Весниных;1;ЗИЛ;ЗИЛАРТ
SUNRISE Estate;real_estate_agent;https://www.cian.ru/sale/flat/308762650/;Мытищи};sale;flat;18;35;1;48.5;21700000;Раменки; Лобачевского;120к1;Аминьевская;Крылья
Таврида Девелопмент;developer;https://krym.cian.ru/sale/flat/299892539/;Мытищи};sale;flat;2;9;1;48.64;22418176;Массандра пгт; Мухина;17А;;Клубный дом Массандра Парк
