author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
Метражи group;real_estate_agent;https://korolev.cian.ru/sale/flat/307619782/;Люберцы};sale;flat;3;5;1;31.0;4400000;; Героев Курсантов;1;Медведково;
Магазин новостроек;representative_developer;https://krasnodar.cian.ru/sale/flat/275302369/;Люберцы};sale;flat;10;20;1;39.1;4887500;Прикубанский; Адмирала Крузенштерна;5;;RED777
ONE Company;real_estate_agent;https://www.cian.ru/sale/flat/308100205/;Люберцы};sale;flat;22;22;1;14.3;8280000;Тропарево-Никулино;Ленинский проспект;158;Юго-Западная;
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/304647079/;Люберцы};sale;flat;35;41;1;42.1;22900000;Хорошево-Мневники;Шелепихинская набережная;34к5;Шелепиха;Сердце Столицы
Магазин новостроек;representative_developer;https://krasnodar.cian.ru/sale/flat/304026929/;Люберцы};sale;flat;10;23;1;37.6;5831760;;;;;Отражение
Msk Estate;real_estate_agent;https://lyubertsy.cian.ru/sale/flat/306922670/;Люберцы};sale;flat;2;4;1;20.2;4343000;;Октябрьский проспект;403;Панки;
Element;developer;https://spb.cian.ru/sale/flat/305423256/;Люберцы};sale;flat;2;8;1;28.96;14361467;Петроградский;Ремесленная ;17литЗ;Чкаловская;17/33 Петровский остров
Брусника;developer;https://ekb.cian.ru/sale/flat/308712369/;Люберцы};sale;flat;2;9;1;34.88;5170000;;;;Ботаническая;Брусника в Академическом ЖК
One Moscow;real_estate_agent;https://www.cian.ru/sale/flat/303789273/;Люберцы};sale;flat;11;34;1;46.4;19990000;Обручевский; Архитектора Власова;71к2;Воронцовская;Ever
ESTATE;real_estate_agent;https://krasnodar.cian.ru/sale/flat/294302473/;Люберцы};sale;flat;17;24;1;58.0;10000000;мкр. Кожзавод; Кожевенная;28;;
Магазин новостроек;representative_developer;https://sochi.cian.ru/sale/flat/302688719/;Люберцы};sale;flat;3;8;1;27.34;17224200;Хостинский;;;;Marine Garden Sochi
Delight Realty;real_estate_agent;https://www.cian.ru/sale/flat/304298307/;Люберцы};sale;flat;13;24;1;42.9;24000000;Хорошевский;Хорошевское шоссе;25Ак1;Полежаевская;Династия
ID 14470271;unknown;https://irkutsk.cian.ru/sale/flat/308351018/;Люберцы};sale;flat;3;9;1;38.0;5899000;;;;;
Sea Invest;representative_developer;https://krym.cian.ru/sale/flat/306931987/;Люберцы};sale;flat;9;11;1;45.58;20001619;с. Виноградное; Сусловой;3;;Паруса Мечты
Msk Estate;real_estate_agent;https://lyubertsy.cian.ru/sale/flat/308751352/;Люберцы};sale;flat;1;4;1;19.0;3515000;;Октябрьский проспект;403;Панки;
Элитный берег;real_estate_agent;https://sochi.cian.ru/sale/flat/308885922/;Люберцы};sale;flat;2;4;1;46.0;17000000;с. Эстосадок; Березовая;28/1;;
Магазин новостроек;representative_developer;https://sochi.cian.ru/sale/flat/303252461/;Люберцы};sale;flat;15;24;1;38.6;43232000;Хостинский;Курортный проспект;108;;Сан Сити
Арт Риэлти;real_estate_agent;https://www.cian.ru/sale/flat/308768570/;Люберцы};sale;flat;14;48;1;42.0;24500000;Хорошево-Мневники; Народного Ополчения;15К1;Народное Ополчение;Wellton Towers
Alliance Agency Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/298254403/;Люберцы};sale;flat;4;33;1;42.9;23600000;Останкинский; Годовикова;11к2;Алексеевская;iLove
Магазин новостроек;representative_developer;https://krasnodar.cian.ru/sale/flat/301125910/;Люберцы};sale;flat;2;4;1;35.95;4505000;;;;;Микрорайон Новая Елизаветка
EstateLiga;real_estate_agent;https://www.cian.ru/sale/flat/307619147/;Люберцы};sale;flat;19;22;1;43.0;17900000;Щукино;Большой Волоколамский проезд;23;Стрешнево;Комплекс апартаментов B’aires
LEGENDA Development;developer;https://spb.cian.ru/sale/flat/306641691/;Люберцы};sale;flat;8;10;1;35.79;12755556;Василеостровский;Кожевенная линия;;Горный институт;LEGENDA Васильевского
Магазин новостроек;representative_developer;https://novorossiysk.cian.ru/sale/flat/305055272/;Люберцы};sale;flat;4;24;1;32.4;6875280;;;;;Облака
ХОРЕКА ИНВЕСТ;real_estate_agent;https://www.cian.ru/sale/flat/305694039/;Люберцы};sale;flat;22;22;1;19.4;8880000;Тропарево-Никулино;Ленинский проспект;158;Юго-Западная;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/308354835/;Люберцы};sale;flat;3;8;1;25.9;9990000;Аэропорт;Большой Коптевский проезд;3С7;Красный Балтиец;
ЭНКО;developer;https://tyumen.cian.ru/sale/flat/303659966/;Люберцы};sale;flat;2;16;1;35.8;5178000;;;;;Мириады город в принципах ЭНКО
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/303370372/;Люберцы};sale;flat;4;8;1;57.0;68900000;Таганский;Тессинский переулок;1;Чкаловская;Тессинский, 1
House Estate;real_estate_agent;https://spb.cian.ru/sale/flat/304313645/;Люберцы};sale;flat;1;5;1;40.9;9100000;Пушкинский; Кокколевская;14к2;Купчино;Образцовый квартал 9
Магазин новостроек;representative_developer;https://krasnodar.cian.ru/sale/flat/301285637/;Люберцы};sale;flat;2;24;1;30.3;5322250;Прикубанский; Имени Героя Георгия Бочарникова;2к1;;Улыбка
Msk Estate;real_estate_agent;https://lyubertsy.cian.ru/sale/flat/308751355/;Люберцы};sale;flat;3;4;1;20.2;4040000;;Октябрьский проспект;403;Панки;
Good Real Estate;real_estate_agent;https://krasnodar.cian.ru/sale/flat/273858094/;Люберцы};sale;flat;5;18;1;34.0;3900000;мкр. РИП;Московская ;118к2;;Притяжение
Магазин новостроек;representative_developer;https://sochi.cian.ru/sale/flat/303249478/;Люберцы};sale;flat;2;10;1;35.79;11273850;Центральный;;;;Отражение
ХОРЕКА ИНВЕСТ;real_estate_agent;https://www.cian.ru/sale/flat/294621795/;Люберцы};sale;flat;22;22;1;19.4;8780000;Тропарево-Никулино;Ленинский проспект;158;Юго-Западная;
Альтера;real_estate_agent;https://kazan.cian.ru/sale/flat/306791213/;Люберцы};sale;flat;4;5;1;32.7;3500000;Кировский;Хибинская ;10;Козья слобода;
РИСАН;developer;https://penza.cian.ru/sale/flat/291733505/;Люберцы};sale;flat;5;16;1;41.8;4389000;Октябрьский;;;;Лэйк Таун ЖК
МОИС;real_estate_agent;https://ramenskoye.cian.ru/sale/flat/301159695/;Люберцы};sale;flat;4;17;1;32.1;6280000;Северный; Семейная;6;Ипподром;Десятка
Whitewill Москва-Сити;real_estate_agent;https://www.cian.ru/sale/flat/297087850/;Люберцы};sale;flat;51;75;1;123.0;85000000;Пресненский;1-й Красногвардейский проезд;15;Деловой центр;Меркурий Тауэр
Неометрия;developer;https://sochi.cian.ru/sale/flat/302606641/;Люберцы};sale;flat;2;12;1;20.9;10291160;Адлерский;;;;Флора ЖК
Перспектива;developer;https://krym.cian.ru/sale/flat/308117470/;Люберцы};sale;flat;7;8;1;34.39;9347731;;;;;Долина Роз
Msk Estate;real_estate_agent;https://www.cian.ru/sale/flat/308525825/;Люберцы};sale;flat;22;22;1;17.2;8780000;Тропарево-Никулино;Ленинский проспект;158;Юго-Западная;
White Group;developer;https://ekb.cian.ru/sale/flat/305194970/;Люберцы};sale;flat;2;4;1;24.22;3867000;Ленинский;;;Чкаловская;Центральный парк ЖК
Msk Estate;real_estate_agent;https://lyubertsy.cian.ru/sale/flat/308751357/;Люберцы};sale;flat;3;4;1;28.4;5680000;;Октябрьский проспект;403;Панки;
4ROOMS;real_estate_agent;https://spb.cian.ru/sale/flat/301160214/;Люберцы};sale;flat;16;22;1;35.4;9950000;Красногвардейский;проспект Энергетиков;11к5;Ладожская;ЗимаЛето
НОВОСТРОЙ-ЮГ;developer;https://rostov.cian.ru/sale/flat/296504787/;Люберцы};sale;flat;2;8;1;42.78;4962480;Аксай; Луначарского;52;;Простор
Арт Риэлти;real_estate_agent;https://www.cian.ru/sale/flat/308490659/;Люберцы};sale;flat;12;12;1;42.06;20600000;Покровское-Стрешнево;Летная ;95Бк2;Спартак;ÁLIA
ТСН Владис;real_estate_agent;https://ivanteyevka.cian.ru/sale/flat/307865768/;Люберцы};sale;flat;8;19;1;36.6;5500000;Ивантеевка; Бережок;;;
ИНСИТИ девелопмент;developer;https://krasnodar.cian.ru/sale/flat/304199245/;Люберцы};sale;flat;19;21;1;40.56;6296697;;;;;Микрорайон Образцово
ХОРЕКА ИНВЕСТ;real_estate_agent;https://www.cian.ru/sale/flat/305694241/;Люберцы};sale;flat;22;22;1;20.0;9770000;Тропарево-Никулино;Ленинский проспект;158;Юго-Западная;
BR Group;real_estate_agent;https://spb.cian.ru/sale/flat/299761639/;Люберцы};sale;flat;3;4;1;31.3;7400000;Красносельский; Ивана Куликова;12;Проспект Ветеранов;Солнечный город. Резиденции
Корпорация Маяк;developer;https://ekb.cian.ru/sale/flat/304157515/;Люберцы};sale;flat;4;17;1;46.8;10057975;Октябрьский; Декабристов;20;Геологическая;Архитектон
Msk Estate;real_estate_agent;https://www.cian.ru/sale/flat/308525823/;Люберцы};sale;flat;22;22;1;16.0;8880000;Тропарево-Никулино;Ленинский проспект;158;Юго-Западная;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/307777998/;Люберцы};sale;flat;25;38;1;34.7;17500000;Западное Дегунино;Ильменский проезд;14к8;Селигерская;Селигер Сити
Магазин новостроек;representative_developer;https://krasnodar.cian.ru/sale/flat/308161794/;Люберцы};sale;flat;5;9;1;25.0;4775000;Прикубанский; Западный обход;42лит2/8;;Sport Village
Msk Estate;real_estate_agent;https://www.cian.ru/sale/flat/308525822/;Люберцы};sale;flat;22;22;1;14.3;8280000;Тропарево-Никулино;Ленинский проспект;158;Юго-Западная;
ПИК;developer;https://spb.cian.ru/sale/flat/305857769/;Люберцы};sale;flat;4;8;1;33.8;11058481;Василеостровский;Гавань;;Горный институт;Шкиперский 19 ЖК
Магазин новостроек;representative_developer;https://krasnodar.cian.ru/sale/flat/307545290/;Люберцы};sale;flat;14;16;1;39.02;4850000;Прикубанский; Имени Героя Советского Союза Дмитрия Мирошниченко;43;;Квартал №6
ХОРЕКА ИНВЕСТ;real_estate_agent;https://www.cian.ru/sale/flat/296124514/;Люберцы};sale;flat;22;22;1;17.2;8780000;Тропарево-Никулино;Ленинский проспект;158;Юго-Западная;
Good Real Estate;real_estate_agent;https://krasnodar.cian.ru/sale/flat/299851923/;Люберцы};sale;flat;5;16;1;42.0;4000000;мкр. 9-й километр;проезд Репина;3/1к3;;
Магазин новостроек;representative_developer;https://krasnodar.cian.ru/sale/flat/301286091/;Люберцы};sale;flat;4;5;1;35.7;3927000;Прикубанский; Имени Валерия Вишневецкого;7;;Гармония
ONE Company;real_estate_agent;https://www.cian.ru/sale/flat/300171400/;Люберцы};sale;flat;22;22;1;17.2;9110000;Тропарево-Никулино;Ленинский проспект;158;Юго-Западная;
Арт Риэлти;real_estate_agent;https://www.cian.ru/sale/flat/306021420/;Люберцы};sale;flat;23;27;1;38.4;15300000;Западное Дегунино; Летчика Осканова;6;Верхние Лихоборы;Тринити-2
Доннефтестрой;developer;https://rostov.cian.ru/sale/flat/298762688/;Люберцы};sale;flat;2;19;1;34.9;4557940;Советский;проспект Маршала Жукова;26к4;;Западные Аллеи
Estes;real_estate_agent;https://www.cian.ru/sale/flat/307590623/;Люберцы};sale;flat;18;22;1;43.4;19500000;Щукино;Большой Волоколамский проезд;23;Стрешнево;Комплекс апартаментов B’aires
PROНЕДВИЖИМОСТЬ;real_estate_agent;https://odintsovo.cian.ru/sale/flat/304858155/;Люберцы};sale;flat;10;24;1;39.0;7200000;;Северная ;5к2;Одинцово;Одинбург
Метражи group;real_estate_agent;https://korolev.cian.ru/sale/flat/299444412/;Люберцы};sale;flat;15;18;1;36.3;8000000;;проезд Макаренко;1;Медведково;
GloraX;developer;https://spb.cian.ru/sale/flat/308464992/;Люберцы};sale;flat;8;9;1;30.99;12419999;Адмиралтейский; Шкапина;15;Балтийская;GloraX Балтийская
НДВ;real_estate_agent;https://khimki.cian.ru/sale/flat/308089006/;Люберцы};sale;flat;2;8;1;62.9;8206878;; Береговая;6;Шереметьевская;Берег
Перспектива;developer;https://krym.cian.ru/sale/flat/305496473/;Люберцы};sale;flat;5;14;1;84.6;20189472;;;;;Апарт-комплекс LETTO
CENTURY 21 Столичная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/304052206/;Люберцы};sale;flat;5;30;1;28.4;8600000;Южное Бутово;к2.2;к2.2;Бунинская аллея;Южные Сады ЖК
Магазин новостроек;representative_developer;https://sochi.cian.ru/sale/flat/306039792/;Люберцы};sale;flat;8;11;1;30.0;18634500;Центральный; Полтавская;21А;;Море
Метражи group;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/305779737/;Люберцы};sale;flat;12;31;1;33.67;9950000;;;к13;Липовая Роща;Спутник ЖК
РИСАН;developer;https://penza.cian.ru/sale/flat/278000763/;Люберцы};sale;flat;2;16;1;48.5;6305000;Ленинский;Революционная ;с34;;Urban-квартал SVOBODA
Арт Риэлти;real_estate_agent;https://www.cian.ru/sale/flat/306281451/;Люберцы};sale;flat;9;29;1;30.1;11750000;Черемушки; Наметкина;вл10;Новые Черёмушки;Nametkin Tower
Магазин новостроек;representative_developer;https://sochi.cian.ru/sale/flat/302435178/;Люберцы};sale;flat;2;4;1;33.4;61790000;Центральный;Курортный проспект;31;;Гранд Каскад
Alliance Agency Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/303776402/;Люберцы};sale;flat;16;17;1;27.0;13000000;Левобережный;Смольная ;44к1;Беломорская;
Арт Риэлти;real_estate_agent;https://www.cian.ru/sale/flat/297758518/;Люберцы};sale;flat;8;21;1;44.5;22100000;Хорошево-Мневники;Жилой комплекс остров;2-й кв-л;Мнёвники;Остров
Магазин новостроек;representative_developer;https://sochi.cian.ru/sale/flat/304730971/;Люберцы};sale;flat;2;15;1;38.4;11560000;;;;;Чайные холмы
Point Estate Город;real_estate_agent;https://www.cian.ru/sale/flat/299010722/;Люберцы};sale;flat;4;4;1;40.0;38500000;Мещанский; Кузнецкий Мост;19С1;Кузнецкий мост;
One Moscow;real_estate_agent;https://www.cian.ru/sale/flat/305925127/;Люберцы};sale;flat;6;22;1;41.5;25700000;Покровское-Стрешнево;Вивальди кв-л;;Спартак;Клубный Город на Реке Примавера ЖК
Брусника;developer;https://ekb.cian.ru/sale/flat/306854935/;Люберцы};sale;flat;2;7;1;39.29;7280000;Орджоникидзевский;переулок Механический;11;Проспект Космонавтов;Северный квартал
Сергей Штефан;realtor;https://krasnodar.cian.ru/sale/flat/295958176/;Люберцы};sale;flat;2;3;1;31.5;3100000;Темрюк;Октябрьская ;3;;
РИСАН;developer;https://penza.cian.ru/sale/flat/281597285/;Люберцы};sale;flat;3;9;1;46.8;4305600;Железнодорожный; Измайлова;38к3;;Norwood
Девелопмент-Юг;real_estate_agent;https://krasnodar.cian.ru/sale/flat/306921378/;Люберцы};sale;flat;5;5;1;32.4;3700000;мкр. Славянский; Крымская;59;;
ID 123388923;homeowner;https://krasnodar.cian.ru/sale/flat/308714040/;Люберцы};sale;flat;7;18;1;39.87;5000000;;;;;Родные Просторы
Лариса Лелеко;realtor;https://omsk.cian.ru/sale/flat/306144096/;Люберцы};sale;flat;7;9;1;41.0;5300000;мкр. Амурский;Барнаульская ;97к1;;
Алексей Шнейдер;realtor;https://ekb.cian.ru/sale/flat/307339246/;Люберцы};sale;flat;5;16;1;33.4;5400000;Чкаловский; Чемпионов;5;Ботаническая;
Девелопмент-Юг;real_estate_agent;https://krasnodar.cian.ru/sale/flat/290165473/;Люберцы};sale;flat;12;24;1;41.0;5500000;Прикубанский; Конгрессная;31;;
Интергрупп;developer;https://spb.cian.ru/sale/flat/300485999/;Люберцы};sale;flat;6;9;1;36.72;5571760;Колпинский;Заречье тер.;;Рыбацкое;Квартал Заречье
Стройспецмонтаж;developer;https://www.cian.ru/sale/flat/300986212/;Люберцы};sale;flat;4;9;1;42.1;5600000;;;;;Мой город
РИСАН;developer;https://penza.cian.ru/sale/flat/296802866/;Люберцы};sale;flat;7;23;1;40.6;5684000;Ленинский;;;;Центральный квартал Скала Сити ЖК
Девелопмент-Юг;real_estate_agent;https://krasnodar.cian.ru/sale/flat/292155911/;Люберцы};sale;flat;4;5;1;48.1;5747850;Прикубанский; Имени Валерия Вишневецкого;9к3;;
ID 85641050;homeowner;https://spb.cian.ru/sale/flat/306698521/;Люберцы};sale;flat;5;5;1;35.7;5750000;Невский;Октябрьская набережная;122К4;Ломоносовская;
ID 269655;realtor;https://podolsk.cian.ru/sale/flat/269054565/;Люберцы};sale;flat;2;14;1;39.0;5850000;; Академика Доллежаля;22;Подольск;
Ю-Питер;real_estate_agent;https://spb.cian.ru/sale/flat/285602322/;Люберцы};sale;flat;11;26;1;46.0;6250000;Пушкинский; Окуловская;8;Купчино;Шушары
РИСАН;developer;https://penza.cian.ru/sale/flat/278000692/;Люберцы};sale;flat;3;16;1;48.7;6331000;Ленинский;Революционная ;с34;;Urban-квартал SVOBODA
Магазин новостроек;representative_developer;https://krasnodar.cian.ru/sale/flat/294767483/;Люберцы};sale;flat;13;20;1;50.9;6362500;Имени Демьяна Бедного жилмассив; Степная;1/1;;Мозаика
Вектор;developer;https://odintsovo.cian.ru/sale/flat/303626639/;Люберцы};sale;flat;1;4;1;30.5;6967000;;;;;Одинцовские кварталы
Кристалл;real_estate_agent;https://spb.cian.ru/sale/flat/304199034/;Люберцы};sale;flat;4;11;1;33.2;7200000;Калининский;проспект Просвещения;53к1Д;Гражданский проспект;
Новые Ватутинки;developer;https://www.cian.ru/sale/flat/303067736/;Люберцы};sale;flat;2;9;1;34.1;8442000;;;;Кедровая;Новые Ватутинки, мкр. Заречный
CENTURY 21 Перспектива;real_estate_agent;https://lyubertsy.cian.ru/sale/flat/308094762/;Люберцы};sale;flat;20;22;1;37.8;9000000;; Кирова;9к1;Жулебино;Ареал
Инвест груп;developer;https://mytishchi.cian.ru/sale/flat/299593889/;Люберцы};sale;flat;7;25;1;38.76;9146890;;;;Медведково;Кит 2 ЖК
Первый Трест;developer;https://ufa.cian.ru/sale/flat/293354725/;Люберцы};sale;flat;32;33;1;31.28;9218800;Советский;бульвар Ибрагимова;90/2;;Grand&Grand
Риверхаус;developer;https://shchyolkovo.cian.ru/sale/flat/302077761/;Люберцы};sale;flat;16;20;1;46.6;9320000;;Советская ;60;Первомайская;River House
Магазин новостроек;representative_developer;https://sochi.cian.ru/sale/flat/301730882/;Люберцы};sale;flat;1;10;1;50.7;11407500;Лазаревский;;;;Мармелад
ID 123034424;homeowner;https://anapa.cian.ru/sale/flat/308288916/;Люберцы};sale;flat;17;20;1;42.5;11475000;;;;;Центральный
Элитный берег;real_estate_agent;https://sochi.cian.ru/sale/flat/301255367/;Люберцы};sale;flat;2;3;1;38.0;12000000;Красная Поляна пгт; Волоколамская;84;;
Юлия Токарь;realtor;https://krym.cian.ru/sale/flat/308132479/;Люберцы};sale;flat;3;9;1;48.8;12200000;Ялта; Дражинского;45А;;Sky Plaza 3.0
ЛСР Санкт-Петербург;developer;https://spb.cian.ru/sale/flat/301967730/;Люберцы};sale;flat;2;11;1;37.6;12923120;Адмиралтейский;Измайловское;;Фрунзенская;ЛСР. Измайловский
Магазин новостроек;representative_developer;https://sochi.cian.ru/sale/flat/302788690/;Люберцы};sale;flat;5;5;1;23.1;14784000;Лазаревский;;;;Alean Resort Montvert
Century 21 Premium Property;real_estate_agent;https://www.cian.ru/sale/flat/301859610/;Люберцы};sale;flat;13;24;1;36.8;17750000;Донской;;к3;Верхние котлы;Новоданиловская 8 ЖК
SENATOR;developer;https://spb.cian.ru/sale/flat/300245913/;Люберцы};sale;flat;4;12;1;47.7;18216375;Курортный;Приморское шоссе;570Л;;МФК Морская ривьера
ОГРК;real_estate_agent;https://www.cian.ru/sale/flat/305172078/;Люберцы};sale;flat;35;41;1;42.1;22890000;Хорошево-Мневники;Шелепихинская набережная;34к5;Шелепиха;Сердце Столицы
Магазин новостроек;representative_developer;https://sochi.cian.ru/sale/flat/303685478/;Люберцы};sale;flat;4;11;1;44.1;23593500;Хостинский; Шоссейная;11/1;;Горка
MONEYARD;real_estate_agent;https://www.cian.ru/sale/flat/307717432/;Люберцы};sale;flat;19;43;1;38.55;24500000;Хорошево-Мневники;Шелепихинская набережная;40к2;Шелепиха;Sydney City
Dominanta;developer;https://www.cian.ru/sale/flat/303086921/;Люберцы};sale;flat;40;41;1;45.52;35278000;Раменки;1-й Сетуньский проезд;вл8;Кутузовская;Hide
Магазин новостроек;representative_developer;https://sochi.cian.ru/sale/flat/302435177/;Люберцы};sale;flat;2;4;1;33.4;61790000;Центральный;Курортный проспект;31;;Гранд Каскад
ID 18077107;homeowner;https://vologda.cian.ru/sale/flat/307207341/;Люберцы};sale;flat;1;3;1;34.7;1400000;д. Юрово; Центральная;9;;
АЯКС Ярославль;real_estate_agent;https://yaroslavl.cian.ru/sale/flat/305061114/;Люберцы};sale;flat;4;5;1;30.1;2000000;Заволжский;Спартаковская ;3;;
АЯКС Ярославль;real_estate_agent;https://yaroslavl.cian.ru/sale/flat/305870397/;Люберцы};sale;flat;4;8;1;21.7;2333618;Заволжский;Шандорная ;14;;Адмирал
АЯКС Ярославль;real_estate_agent;https://yaroslavl.cian.ru/sale/flat/305870394/;Люберцы};sale;flat;3;8;1;21.7;2333618;Заволжский;Шандорная ;14;;Адмирал
АЯКС Ярославль;real_estate_agent;https://yaroslavl.cian.ru/sale/flat/307776573/;Люберцы};sale;flat;4;5;1;30.6;2700000;Заволжский; Лебедева;9к4;;
Инстеп;developer;https://lipetsk.cian.ru/sale/flat/301354160/;Люберцы};sale;flat;8;18;1;30.76;3137520;Липецк; Механизаторов;15А;;Инстеп.Механизаторов
РИСАН;developer;https://penza.cian.ru/sale/flat/291733097/;Люберцы};sale;flat;1;17;1;36.5;3175500;Октябрьский; Минская;25;;Соседи
АЯКС Ярославль;real_estate_agent;https://yaroslavl.cian.ru/sale/flat/308706979/;Люберцы};sale;flat;4;9;1;31.2;3300000;Дзержинский;Ленинградский проспект;111;;
АЯКС Ярославль;real_estate_agent;https://yaroslavl.cian.ru/sale/flat/300686872/;Люберцы};sale;flat;5;5;1;29.0;3300000;Ленинский; Свердлова;79А;;
Северная Компания;developer;https://ryazan.cian.ru/sale/flat/298206155/;Люберцы};sale;flat;2;21;1;25.08;3401800;Московский;4-й мкр;4-й мкр;;Тринити
АН Петро-риэлт;real_estate_agent;https://spb.cian.ru/sale/flat/297727498/;Люберцы};sale;flat;10;13;1;35.24;5600000;пос. Новогорелово; Промышленная;10/4;;Новое Горелово
ЛенРусСтрой;developer;https://spb.cian.ru/sale/flat/269630103/;Люберцы};sale;flat;1;12;1;38.08;5750080;Новоселье городской поселок; Большая Балтийская;10к1;;ЛесART
Сармат;developer;https://krasnodar.cian.ru/sale/flat/303917969/;Люберцы};sale;flat;9;16;1;37.4;5946600;Прикубанский; Западный обход;65/1;;Cармат
Манхэттен;developer;https://rostov.cian.ru/sale/flat/302625614/;Люберцы};sale;flat;6;30;1;45.03;6169110;Первомайский;проспект Шолохова;211/3;;Манхэттен 2.0
МСК;developer;https://rostov.cian.ru/sale/flat/253680213/;Люберцы};sale;flat;18;26;1;41.61;6199890;Ворошиловский; Ларина;45с11;;Сердце Ростова 2
ССК;developer;https://krasnodar.cian.ru/sale/flat/302117850/;Люберцы};sale;flat;7;19;1;41.23;6390650;;;;;Лучший
ЛенРусСтрой;developer;https://spb.cian.ru/sale/flat/272328497/;Люберцы};sale;flat;1;16;1;38.27;6919199;пос. Новогорелово;бульвар Десантника Вадима Чугунова;8к1;;Новое Горелово
BR Group;real_estate_agent;https://spb.cian.ru/sale/flat/291149538/;Люберцы};sale;flat;3;25;1;38.4;6980000;Пушкинский;проспект Новгородский;8;Купчино;Шушары
ИП Захарова Р. В.;real_estate_agent;https://rostov.cian.ru/sale/flat/302218798/;Люберцы};sale;flat;20;26;1;48.0;7200000;Ворошиловский;бульвар Комарова;20В/9А;;Гагарин
BR Group;real_estate_agent;https://spb.cian.ru/sale/flat/296736749/;Люберцы};sale;flat;10;24;1;31.0;7199000;Приморский; Плесецкая;10;Комендантский проспект;Полис на Комендантском
НЕДВИЖИМОСТЬ 23;real_estate_agent;https://sochi.cian.ru/sale/flat/302860270/;Люберцы};sale;flat;6;10;1;36.17;8270000;Центральный; Пасечная;;;Отражение
ПИК;developer;https://kazan.cian.ru/sale/flat/297828879/;Люберцы};sale;flat;12;14;1;34.1;8282207;Советский;;;Площадь Тукая;Сиберово ЖК
Неометрия;developer;https://rostov.cian.ru/sale/flat/291067684/;Люберцы};sale;flat;1;10;1;41.54;8723400;Ленинский;проспект Сиверса;8/1;;1799
EXCLUSIVE Realty;real_estate_agent;https://spb.cian.ru/sale/flat/307565352/;Люберцы};sale;flat;15;16;1;55.6;8750000;; Австрийская;4к1;Улица Дыбенко;
Магазин новостроек;representative_developer;https://anapa.cian.ru/sale/flat/301327035/;Люберцы};sale;flat;1;15;1;40.2;9246000;Анапа;Анапское шоссе;32к6;;Черное море
ID 12446715;homeowner;https://samara.cian.ru/sale/flat/307632916/;Люберцы};sale;flat;10;14;1;52.0;10500000;Железнодорожный;Никитинская ;30;Алабинская;
Недвижимость у моря;real_estate_agent;https://krasnodar.cian.ru/sale/flat/308155547/;Люберцы};sale;flat;6;7;1;38.0;13270000;Сириус пгт; Тюльпанов;3;;
BR Group;real_estate_agent;https://spb.cian.ru/sale/flat/300824050/;Люберцы};sale;flat;11;14;1;47.7;13800000;Московский; Парфеновская;17;Московские ворота;Московские ворота II
MARINOVA estate;real_estate_agent;https://spb.cian.ru/sale/flat/308566815/;Люберцы};sale;flat;7;8;1;42.19;15610300;Невский;проспект Обуховской обороны;36;Елизаровская;Astra Marine на набережной
ПСК-6;developer;https://ufa.cian.ru/sale/flat/299760926/;Люберцы};sale;flat;4;25;1;141.9;19154000;Октябрьский; 50 лет СССР;34;;Статус
BEYOND. ex-Engel Volkers;real_estate_agent;https://spb.cian.ru/sale/flat/306786403/;Люберцы};sale;flat;7;9;1;47.0;25500000;Петроградский;Ждановская ;29;Чкаловская;Идеальный мир
Vitamin realty;real_estate_agent;https://sochi.cian.ru/sale/flat/308070989/;Люберцы};sale;flat;5;6;1;47.0;29000000;Красная Поляна пгт; Турчинского;10;;Зимняя сказка
ID 112159434;homeowner;https://tver.cian.ru/sale/flat/307424656/;Люберцы};sale;flat;2;5;1;33.0;600000;;;;;
InCity;real_estate_agent;https://volgograd.cian.ru/sale/flat/302728060/;Люберцы};sale;flat;5;5;1;29.0;1900000;Волжский; Кирова;14А;;
ID 102711324;homeowner;https://khimki.cian.ru/sale/flat/303579322/;Люберцы};sale;flat;2;4;1;29.0;3690000;;;;;
ID 12876723;representative_developer;https://penza.cian.ru/sale/flat/302538743/;Люберцы};sale;flat;5;9;1;33.9;3688000;;;;;Второе дыхание
Северная Компания;developer;https://ryazan.cian.ru/sale/flat/303065582/;Люберцы};sale;flat;1;16;1;26.7;3650200;Московский;;;;Бирюзова Парк ЖК
Мария Юрова;realtor;https://volgograd.cian.ru/sale/flat/299113153/;Люберцы};sale;flat;2;5;1;32.4;3800000;Центральный;Голубинская ;18;;
ID 96879442;homeowner;https://lipetsk.cian.ru/sale/flat/305701795/;Люберцы};sale;flat;19;21;1;45.7;3890000;мкр. Елецкий;Елецкое шоссе;5;;
Самолет Плюс - Новый Дом;real_estate_agent;https://vladikavkaz.cian.ru/sale/flat/308281024/;Люберцы};sale;flat;1;9;1;48.0;4120000;Северо-Западный; Алихана Гагкаева;19/2;;
