author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
Dream Realty;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/307632450/;Красногорск;sale;flat;5;6;1;51.0;10250000;;аллея Золотая;2;Опалиха;8 кленов
Владис;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/305595805/;Красногорск;sale;flat;16;25;2;54.0;10500000;;бульвар Космонавтов;8;Опалиха;Изумрудные холмы
Садовое кольцо;developer;https://krasnogorsk.cian.ru/sale/flat/308818820/;Красногорск;sale;flat;26;28;1;39.44;11470887;;;к8;Павшино;Тетрис ЖК
СмениКварти.Ру;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/308208032/;Красногорск;sale;flat;24;26;2;62.3;10750000;; Игоря Мерлушкина;3;Аникеевка;Изумрудные холмы
Наталья Балескова;realtor;https://krasnogorsk.cian.ru/sale/flat/293955439/;Красногорск;sale;flat;20;25;1;32.8;6500000;;Ильинский тупик;;Павшино;Ильинойс
Отрада Вилладж;representative_developer;https://krasnogorsk.cian.ru/sale/flat/306771711/;Красногорск;sale;flat;1;6;1;33.9;8376728;;;к12;Аникеевка;Никольский Квартал Отрада ЖК
Росэлторг;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/307785281/;Красногорск;sale;flat;1;8;1;40.7;6129000;; Пришвина;15;Опалиха;Опалиха О3
Голдвин Груп;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/307442118/;Красногорск;sale;flat;4;25;1;39.4;10500000;;бульвар Красногорский;10;Пенягино;
Садовое кольцо;developer;https://krasnogorsk.cian.ru/sale/flat/307229980/;Красногорск;sale;flat;14;25;2;67.8;18109516;;;к6;Павшино;М 5 ЖК
Юлия Чуркина;realtor;https://krasnogorsk.cian.ru/sale/flat/307662684/;Красногорск;sale;flat;8;9;1;34.2;6500000;; Ленина;47к1;Пенягино;
СИТИ21;developer;https://krasnogorsk.cian.ru/sale/flat/263217624/;Красногорск;sale;flat;4;6;2;48.5;13862587;;аллея Золотая;1;Опалиха;8 кленов
MOTYLEK - департамент недвижимости;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/305070537/;Красногорск;sale;flat;2;6;2;45.0;8500000;; Дежнева;6;Опалиха;
Этажи Москва;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/307544020/;Красногорск;sale;flat;2;25;2;41.88;8290000;;;к1;Павшино;Ильинойс ЖК
Садовое кольцо;developer;https://krasnogorsk.cian.ru/sale/flat/308818814/;Красногорск;sale;flat;21;28;2;59.5;15167978;;;к8;Павшино;Тетрис ЖК
Лариса Абаева;realtor;https://krasnogorsk.cian.ru/sale/flat/307746124/;Красногорск;sale;flat;22;25;1;38.0;9400000;;бульвар Ильинский;2А;Пенягино;Павшинская пойма мкрн. 4
Бест на Речном;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/306154885/;Красногорск;sale;flat;3;16;1;43.0;10000000;;бульвар Павшинский;5;Пенягино;
Отрада Вилладж;representative_developer;https://krasnogorsk.cian.ru/sale/flat/306771716/;Красногорск;sale;flat;1;6;1;22.5;5956902;;;к12;Аникеевка;Никольский Квартал Отрада ЖК
Олеся Захарова;realtor;https://krasnogorsk.cian.ru/sale/flat/301087531/;Красногорск;sale;flat;21;25;2;55.4;10269000;;бульвар Космонавтов;7;Опалиха;Изумрудные холмы
МГСН;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/306123976/;Красногорск;sale;flat;15;17;2;50.6;9900000;; Народного Ополчения;2Бк2;Митино;Брусчатый поселок
Самолет;developer;https://krasnogorsk.cian.ru/sale/flat/308656171/;Красногорск;sale;flat;11;30;1;46.7;18294485;;;20;Липовая Роща;Спутник ЖК
Алефтина Кадырова;realtor;https://krasnogorsk.cian.ru/sale/flat/308061870/;Красногорск;sale;flat;6;9;2;52.2;8250000;; Ленина;27;Павшино;
Монолит Столица;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/308113214/;Красногорск;sale;flat;5;17;1;53.0;10000000;; Жуковского;11;Павшино;Grand Hills
СИТИ21;developer;https://krasnogorsk.cian.ru/sale/flat/276781350/;Красногорск;sale;flat;1;6;1;39.0;12280212;;аллея Золотая;1;Опалиха;8 кленов
Империя;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/297379526/;Красногорск;sale;flat;9;13;1;38.0;8600000;;Строительная ;3;Павшино;
WHITE BROKER;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/308350770/;Красногорск;sale;flat;6;8;2;61.0;7700000;; Алексеевская;3;Аникеевка;Опалиха Парк
Отрада Вилладж;representative_developer;https://krasnogorsk.cian.ru/sale/flat/299375286/;Красногорск;sale;flat;6;6;1;36.1;7438780;;;к13;Аникеевка;Никольский Квартал Отрада ЖК
Ольга Руснак;realtor;https://krasnogorsk.cian.ru/sale/flat/302732300/;Красногорск;sale;flat;3;12;2;60.0;9600000;; Ткацкой фабрики;23;Аникеевка;
Самолет Плюс Красногорск;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/303637448/;Красногорск;sale;flat;1;9;2;43.5;7950000;; 50 лет Октября;2/37;Красногорская;
ЕГСН Продажа;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/302954551/;Красногорск;sale;flat;10;10;2;50.9;8499999;; Братьев Горожанкиных;14;Опалиха;
Этажи Москва;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/304107129/;Красногорск;sale;flat;14;28;1;34.8;8400000;;;к18;Липовая Роща;Спутник ЖК
Самолет Плюс Москва ЦАО;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/307442227/;Красногорск;sale;flat;7;9;2;49.9;8400000;; Ленина;51;Опалиха;
Сергей Кириллов;realtor;https://krasnogorsk.cian.ru/sale/flat/308539965/;Красногорск;sale;flat;7;22;1;39.1;8450000;;бульвар Южный;6;Павшино;
Денис Александров;realtor;https://krasnogorsk.cian.ru/sale/flat/297206789/;Красногорск;sale;flat;5;17;1;39.5;8400000;;бульвар Южный;2;Павшино;
ОГРК;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/308570942/;Красногорск;sale;flat;15;24;2;41.8;8500000;;;;Красногорская;Ильинойс ЖК
Качанова и партнеры;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/307128810/;Красногорск;sale;flat;5;32;1;36.5;8500000;; Липовой Рощи;4к1;Мякинино;Sky Sputnik
Наталия Секриеру;realtor;https://krasnogorsk.cian.ru/sale/flat/308241256/;Красногорск;sale;flat;6;9;2;44.3;8500000;; Кирова;28;Пенягино;
Евгений Добромыслов;realtor;https://krasnogorsk.cian.ru/sale/flat/308595811/;Красногорск;sale;flat;20;24;1;46.1;8500000;;бульвар Космонавтов;1;Опалиха;Изумрудные холмы
Татьяна Загоренко;realtor;https://krasnogorsk.cian.ru/sale/flat/308367276/;Красногорск;sale;flat;12;33;1;31.4;8500000;; Липовой Рощи;2к3;Мякинино;Sky Sputnik
FN Realty;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/306824560/;Красногорск;sale;flat;2;4;2;43.6;8500000;; Геологов;4;Опалиха;
Владис;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/306919240/;Красногорск;sale;flat;10;24;1;37.6;8500000;; Игоря Мерлушкина;12;Опалиха;Изумрудные холмы
Магазин квартир;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/307936972/;Красногорск;sale;flat;20;22;1;40.0;8500000;;бульвар Южный;6;Павшино;
Самолет Плюс Красногорск;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/304820490/;Красногорск;sale;flat;9;17;1;38.5;8500000;; Королева;9;Павшино;
Самолет плюс;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/301528165/;Красногорск;sale;flat;10;31;1;35.65;8500000;;;к14;Липовая Роща;Спутник ЖК
Надежда Подольская;realtor;https://krasnogorsk.cian.ru/sale/flat/291598917/;Красногорск;sale;flat;6;12;2;47.4;8500000;; Комсомольская;45;Красногорская;
Dream Realty;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/307679435/;Красногорск;sale;flat;3;4;1;43.0;8600000;;аллея Золотая;2;Опалиха;8 кленов
Major-Недвижимость;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/307706427/;Красногорск;sale;flat;13;17;1;46.0;8600000;;Успенская ;24;Опалиха;
ZIP Realty;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/308786221/;Красногорск;sale;flat;2;6;2;40.3;8600000;;аллея Золотая;4;Опалиха;8 кленов
Павел Колеевский;realtor;https://krasnogorsk.cian.ru/sale/flat/308152152/;Красногорск;sale;flat;8;8;1;32.0;8600000;; Пришвина;9;Опалиха;Опалиха О3
Андрей  Грибанов;realtor;https://krasnogorsk.cian.ru/sale/flat/308787507/;Красногорск;sale;flat;10;14;2;54.0;8700000;; Карбышева;17к2;Опалиха;
Татьяна Иванова;realtor;https://krasnogorsk.cian.ru/sale/flat/307725376/;Красногорск;sale;flat;7;17;1;44.2;9150000;; Народного Ополчения;2Бк2;Митино;Брусчатый поселок
ID 33031;realtor;https://krasnogorsk.cian.ru/sale/flat/306906790/;Красногорск;sale;flat;2;16;1;39.0;9200000;;бульвар Павшинский;5;Пенягино;
Илья Дулепа;realtor;https://krasnogorsk.cian.ru/sale/flat/305686214/;Красногорск;sale;flat;5;5;2;44.6;9200000;; Циолковского;18;Красногорская;
Акапелла недвижимость;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/294829578/;Красногорск;sale;flat;3;25;1;46.4;9300000;;Заводская ;18к3;Павшино;мкрн. Южный (Ул. Заводская корп. 31)
Наталья Сиденко;realtor;https://krasnogorsk.cian.ru/sale/flat/301382913/;Красногорск;sale;flat;12;26;2;62.4;9300000;; Игоря Мерлушкина;3;Опалиха;Изумрудные холмы
Самолет Плюс;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/306658426/;Красногорск;sale;flat;10;34;1;35.2;9300000;;;к13;Липовая Роща;Спутник ЖК
CENTURY 21 Milestone;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/302464078/;Красногорск;sale;flat;8;17;1;42.4;9300000;;бульвар Павшинский;4;Пенягино;
Рыков Риэлти;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/299320827/;Красногорск;sale;flat;3;8;2;44.95;9250000;; Пришвина;5;Опалиха;Опалиха О3
Этажи Москва;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/307007876/;Красногорск;sale;flat;10;12;1;34.6;9400000;;бульвар Серебряный;1;Опалиха;Серебрица
Городские Сделки;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/306085653/;Красногорск;sale;flat;22;25;2;49.0;9350000;;бульвар Космонавтов;12;Опалиха;Изумрудные холмы
Семен Миронов;realtor;https://krasnogorsk.cian.ru/sale/flat/307937082/;Красногорск;sale;flat;4;4;2;59.0;9350000;;Вокзальная ;1;Павшино;
МИЭЛЬ;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/308767405/;Красногорск;sale;flat;14;24;1;41.8;9500000;; Игоря Мерлушкина;10;Аникеевка;Изумрудные холмы
ГОРОБМЕН;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/308109110/;Красногорск;sale;flat;12;26;1;39.0;9500000;;бульвар Ильинский;2А;Пенягино;Павшинская пойма мкрн. 4
ИНКОМ-Недвижимость;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/300575043/;Красногорск;sale;flat;5;5;2;43.9;9500000;;Парковая ;1Г;Митино;Лесная сказка
Анна Кислюк;realtor;https://krasnogorsk.cian.ru/sale/flat/302085206/;Красногорск;sale;flat;17;26;2;52.0;9500000;;бульвар Космонавтов;5;Опалиха;Изумрудные холмы
МИЭЛЬ офис Зеленоград;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/307472819/;Красногорск;sale;flat;1;3;1;37.1;9500000;;аллея Римского-Корсакова;34;Аникеевка;
LaRichesse;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/302883418/;Красногорск;sale;flat;7;24;2;54.2;9500000;;бульвар Космонавтов;17;Опалиха;Изумрудные холмы
CENTURY 21 Столичная недвижимость;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/305532606/;Красногорск;sale;flat;17;17;1;43.6;9500000;;бульвар Павшинский;1;Пенягино;
Family Estate;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/308006467/;Красногорск;sale;flat;9;10;1;51.3;9500000;;Светлая ;9;Опалиха;
Юлия Соколова;realtor;https://krasnogorsk.cian.ru/sale/flat/276203142/;Красногорск;sale;flat;5;12;2;54.0;9500000;;бульвар Серебряный;2;Опалиха;Серебрица
LUXESTATE;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/304769092/;Красногорск;sale;flat;3;17;1;41.4;9500000;;Советская ;1;Павшино;Левитан
Премиум;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/301294562/;Красногорск;sale;flat;16;17;2;53.4;9649999;; 50 лет Октября;7б;Красногорская;
Ольга Морозова;realtor;https://krasnogorsk.cian.ru/sale/flat/308345565/;Красногорск;sale;flat;2;12;1;45.0;9600000;;Заводская ;4;Павшино;
ВЫСОТКА;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/308577779/;Красногорск;sale;flat;9;14;1;37.8;9600000;; Имени Зверева;4;Пенягино;
Монолит Столица;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/296643404/;Красногорск;sale;flat;2;8;1;31.0;9550000;; Пришвина;14;Опалиха;
Валентина Лысова;realtor;https://krasnogorsk.cian.ru/sale/flat/295539839/;Красногорск;sale;flat;3;17;2;48.0;9600000;;бульвар Павшинский;38;Пенягино;
Виолетта Ястржембская;realtor;https://krasnogorsk.cian.ru/sale/flat/304397913/;Красногорск;sale;flat;3;15;1;64.7;9700000;;бульвар Павшинский;38;Пенягино;
МИЭЛЬ;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/308557734/;Красногорск;sale;flat;14;17;1;42.0;9700000;;бульвар Павшинский;1;Пенягино;
CENTURY 21 Столичная недвижимость;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/304202183/;Красногорск;sale;flat;9;9;2;48.9;9650000;;Заводская ;27;Красногорская;
Елена Лебедева;realtor;https://krasnogorsk.cian.ru/sale/flat/306531518/;Красногорск;sale;flat;19;25;1;37.3;9700000;; Молодежная;4;Пенягино;Молодежный (Красногорск)
Профессионал Недвижимость;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/307271705/;Красногорск;sale;flat;3;16;2;52.0;9800000;;Заводская ;29;Красногорская;
Адреса;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/306594087/;Красногорск;sale;flat;14;14;1;41.9;9800000;;бульвар Ильинский;4;Пенягино;
Самолет Плюс Москва ЦАО;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/307662171/;Красногорск;sale;flat;2;16;1;42.1;9890000;; Спасская;4;Липовая Роща;
Профессионал Недвижимость;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/302979467/;Красногорск;sale;flat;2;9;2;50.0;9890000;;Заводская ;27;Красногорская;
ИНКОМ-Недвижимость;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/307753042/;Красногорск;sale;flat;2;3;2;54.0;9900000;;аллея Римского-Корсакова;34;Аникеевка;
Ирина Лискина;realtor;https://krasnogorsk.cian.ru/sale/flat/306399684/;Красногорск;sale;flat;19;45;2;38.0;9900000;; Авангардная;6;Пенягино;ART
Светлана Хрипунова;realtor;https://krasnogorsk.cian.ru/sale/flat/302242394/;Красногорск;sale;flat;1;4;2;70.0;9900000;;Октябрьская ;7;Павшино;
Московские Огни;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/306360878/;Красногорск;sale;flat;32;44;1;31.9;9900000;; Авангардная;6;Пенягино;ART
Владис;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/305511710/;Красногорск;sale;flat;7;24;1;48.5;9900000;;бульвар Космонавтов;1;Опалиха;Изумрудные холмы
Ваш адрес;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/307708937/;Красногорск;sale;flat;14;45;1;39.3;9999000;; Авангардная;10;Пенягино;ART
ССК Риэлти;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/300346612/;Красногорск;sale;flat;2;24;2;42.2;10000000;; Игоря Мерлушкина;12;Опалиха;Изумрудные холмы
CENTURY21 Союз;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/307057144/;Красногорск;sale;flat;17;43;2;37.4;9950000;; Авангардная;6;Пенягино;ART
Сергей Ногтев;realtor;https://krasnogorsk.cian.ru/sale/flat/307874126/;Красногорск;sale;flat;14;19;1;47.0;10500000;;Речная ;20к2;Митино;Красногорская Ривьера
Людмила Тырлышкина;realtor;https://krasnogorsk.cian.ru/sale/flat/300508233/;Красногорск;sale;flat;8;17;1;42.0;10450000;; Спасская;8;Пенягино;
Макромир;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/302599019/;Красногорск;sale;flat;19;25;2;54.0;10700000;;бульвар Космонавтов;7;Опалиха;Изумрудные холмы
ИНКОМ-Недвижимость;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/301267912/;Красногорск;sale;flat;14;17;1;49.9;10700000;;бульвар Красногорский;11;Пенягино;
Владис;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/306774265/;Красногорск;sale;flat;3;25;2;52.0;10700000;; Игоря Мерлушкина;2;Опалиха;Изумрудные холмы
Екатерина Яловецкая;realtor;https://krasnogorsk.cian.ru/sale/flat/308344590/;Красногорск;sale;flat;8;8;2;45.6;10700000;; Пришвина;5;Опалиха;Опалиха О3
Владис;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/307101077/;Красногорск;sale;flat;13;24;1;46.5;10800000;; Игоря Мерлушкина;12;Аникеевка;Изумрудные холмы
Сергей Гризодуб;realtor;https://krasnogorsk.cian.ru/sale/flat/308646327/;Красногорск;sale;flat;3;8;1;40.5;10800000;;бульвар Серебряный;3;Опалиха;Серебрица
Ирина Чернятчик;realtor;https://krasnogorsk.cian.ru/sale/flat/307641084/;Красногорск;sale;flat;13;14;2;54.0;10800000;;Ильинское шоссе;12;Павшино;
Галина Ротару;realtor;https://krasnogorsk.cian.ru/sale/flat/294995027/;Красногорск;sale;flat;15;17;2;73.2;10800000;;Успенская ;24;Опалиха;
ИП Шакарян Э.А.;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/305468057/;Красногорск;sale;flat;2;6;2;58.4;10800000;;Новая Московская ;49;Опалиха;
Игорь Повереный;realtor;https://krasnogorsk.cian.ru/sale/flat/308367232/;Красногорск;sale;flat;16;16;2;53.1;10800000;;переулок Оптический;3к1;Павшино;
Керим Керимов;realtor;https://krasnogorsk.cian.ru/sale/flat/308017184/;Красногорск;sale;flat;3;19;1;37.3;10750000;;бульвар Красногорский;23к3;Мякинино;Спасский Мост
Наталья Счётчикова;realtor;https://krasnogorsk.cian.ru/sale/flat/307540526/;Красногорск;sale;flat;3;9;1;61.3;10800000;;бульвар Павшинский;40;Пенягино;
Дельта;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/305684437/;Красногорск;sale;flat;17;30;2;42.4;10999000;;;24;Липовая Роща;Спутник ЖК
Самолет Плюс Москва ЦАО;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/301357414/;Красногорск;sale;flat;14;33;1;41.9;10900000;; Липовой Рощи;1к1;Липовая Роща;Sky Sputnik
CENTURY 21 Столичная недвижимость;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/308935494/;Красногорск;sale;flat;3;24;2;66.8;10900000;; Игоря Мерлушкина;6;Аникеевка;Изумрудные холмы
Елена Гаврилова;realtor;https://krasnogorsk.cian.ru/sale/flat/302231898/;Красногорск;sale;flat;8;22;2;43.3;10900000;;бульвар Подмосковный;10;Пенягино;Павшинская пойма мкр. 2
Александра Волчек;realtor;https://krasnogorsk.cian.ru/sale/flat/307369922/;Красногорск;sale;flat;8;19;1;47.7;10900000;;Речная ;20к2;Митино;Красногорская Ривьера
ФСК Агент;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/306571362/;Красногорск;sale;flat;13;17;1;42.3;10900000;;бульвар Красногорский;13к2;Пенягино;
ZIP Realty;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/308870700/;Красногорск;sale;flat;4;6;2;51.2;10900000;;аллея Золотая;4;Опалиха;8 кленов
ЕГСН Продажа;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/307391750/;Красногорск;sale;flat;18;25;2;51.4;11000000;; Молодежная;4;Пенягино;Молодежный (Красногорск)
Владис;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/299328349/;Красногорск;sale;flat;14;22;1;50.8;11000000;;бульвар Подмосковный;11;Пенягино;
PORTAL ESTATE;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/307000194/;Красногорск;sale;flat;6;19;1;47.7;11000000;;Речная ;20к2;Митино;Красногорская Ривьера
Исток;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/308231625/;Красногорск;sale;flat;10;33;1;38.2;11000000;; Видная;1;Митино;Митино парк
Just Estate;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/302240742/;Красногорск;sale;flat;6;24;2;58.2;11000000;;бульвар Космонавтов;4к1;Опалиха;Изумрудные холмы
Сергей Вячеславович Ермаков;realtor;https://krasnogorsk.cian.ru/sale/flat/307086901/;Красногорск;sale;flat;11;14;2;64.1;11000000;;Успенская ;8;Красногорская;
Вертекс;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/302073478/;Красногорск;sale;flat;16;19;1;46.4;11000000;;Речная ;20к2;Митино;Красногорская Ривьера
Марина Качалова;realtor;https://krasnogorsk.cian.ru/sale/flat/289488138/;Красногорск;sale;flat;29;33;2;38.0;11000000;; Большая Воскресенская;1;Павшино;Тетрис
Контакт Недвижимость;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/308122974/;Красногорск;sale;flat;21;26;2;58.0;11200000;;бульвар Космонавтов;11;Опалиха;Изумрудные холмы
Самолет Плюс;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/306564231/;Красногорск;sale;flat;28;34;2;49.85;11200000;;;к15;Липовая Роща;Спутник ЖК
Место;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/308860097/;Красногорск;sale;flat;10;17;1;42.3;11299000;;бульвар Красногорский;19;Липовая Роща;
Оксана Александрова;realtor;https://krasnogorsk.cian.ru/sale/flat/303398787/;Красногорск;sale;flat;27;32;1;40.9;11200000;; Липовой Рощи;2к1;Мякинино;Sky Sputnik
Вотчина;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/303681832/;Красногорск;sale;flat;27;30;1;38.0;11200000;; Большая Воскресенская;1;Павшино;Тетрис
Вотчина;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/307224695/;Красногорск;sale;flat;27;30;2;38.0;11200000;; Большая Воскресенская;1;Павшино;Тетрис
Дом+;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/308057010/;Красногорск;sale;flat;3;17;1;42.0;11200000;; Спасская;1к3;Пенягино;Спасский Мост
Марат Мкртумов;realtor;https://krasnogorsk.cian.ru/sale/flat/308860606/;Красногорск;sale;flat;7;12;2;55.3;11300000;; Ленина;5;Красногорская;
Дом+;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/297644756/;Красногорск;sale;flat;9;19;1;42.0;11300000;; Спасская;1к3;Пенягино;Спасский Мост
Мои Столицы - Центр;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/307660967/;Красногорск;sale;flat;6;17;2;51.3;11300000;; Имени Зверева;6;Пенягино;
ЕСН;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/307986534/;Красногорск;sale;flat;10;17;1;42.0;11300000;;бульвар Красногорский;19;Липовая Роща;
Самолет Плюс Мытищи;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/300440232/;Красногорск;sale;flat;22;24;1;32.7;11300000;;;к2;Липовая Роща;Квартал Строгино ЖК
Александр Зернов;realtor;https://krasnogorsk.cian.ru/sale/flat/307544315/;Красногорск;sale;flat;23;23;1;49.3;11300000;;Заводская ;18к3;Павшино;мкрн. Южный (Ул. Заводская корп. 31)
ID 71259408;realtor;https://krasnogorsk.cian.ru/sale/flat/306506791/;Красногорск;sale;flat;6;22;2;58.0;11300000;;бульвар Южный;6;Павшино;
ЕГСН Продажа;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/306313307/;Красногорск;sale;flat;6;12;2;57.9;11500000;; Ткацкой фабрики;23;Аникеевка;
EstateLiga;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/303835668/;Красногорск;sale;flat;12;34;2;50.0;11500000;;;к15;Липовая Роща;Спутник ЖК
ИНКОМ-Недвижимость;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/308566280/;Красногорск;sale;flat;9;44;2;44.3;11500000;; Авангардная;10;Пенягино;ART
НДВ;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/307182247/;Красногорск;sale;flat;5;8;2;60.5;11500000;;бульвар Серебряный;4;Опалиха;Серебрица
Landis;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/308095874/;Красногорск;sale;flat;24;25;2;35.6;11500000;; Молодежная;4;Пенягино;Молодежный (Красногорск)
Монолит Столица;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/306512571/;Красногорск;sale;flat;19;23;2;46.0;11500000;; Спасская;1к2;Пенягино;Спасский Мост
Александр Филатов;realtor;https://krasnogorsk.cian.ru/sale/flat/307019716/;Красногорск;sale;flat;2;10;2;49.0;11500000;; Дежнева;6;Опалиха;
Михаил Мальцев;realtor;https://krasnogorsk.cian.ru/sale/flat/304155928/;Красногорск;sale;flat;2;25;1;52.2;11490000;;бульвар Подмосковный;14;Мякинино;Павшинская пойма мкр. 2
Татьяна Зрелова;realtor;https://krasnogorsk.cian.ru/sale/flat/308760185/;Красногорск;sale;flat;19;25;2;63.3;11490000;;бульвар Космонавтов;8;Опалиха;Изумрудные холмы
ГОРОБМЕН;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/307429770/;Красногорск;sale;flat;7;17;2;60.1;11600000;;бульвар Красногорский;13к1;Пенягино;
ПОМИДОР-Недвижимость;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/306272719/;Красногорск;sale;flat;25;26;2;62.3;11600000;; Игоря Мерлушкина;3;Опалиха;Изумрудные холмы
Александра Сорокина;realtor;https://krasnogorsk.cian.ru/sale/flat/308254708/;Красногорск;sale;flat;25;25;2;62.0;11600000;Красногорск; Игоря Мерлушкина;3;;Изумрудные холмы
НДВ;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/301717179/;Красногорск;sale;flat;8;17;1;38.0;11700000;;бульвар Подмосковный;3;Пенягино;
Дом+;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/293530499/;Красногорск;sale;flat;13;25;1;50.0;11699999;; Жуковского;19;Павшино;RED HILLS
Татьяна Феликсова;realtor;https://krasnogorsk.cian.ru/sale/flat/304734232/;Красногорск;sale;flat;3;8;2;48.0;11650000;; Пришвина;2;Опалиха;Опалиха О3
Покупатель;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/305327323/;Красногорск;sale;flat;5;6;2;46.1;11800000;; Пришвина;9;Опалиха;Опалиха О3
Наталья Тамахина;realtor;https://krasnogorsk.cian.ru/sale/flat/307782422/;Красногорск;sale;flat;9;15;1;41.0;11800000;;бульвар Красногорский;23к1;Волоколамская;Спасский Мост
